產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
DESTINY CONNECT 命運連動,世雅育樂股份有限公司,Switch,普,未涉及任何情節,2019-05-30
DESTINY CONNECT 命運連動,世雅育樂股份有限公司,PS4,普,未涉及任何情節,2019-05-30
Pumped BMX Pro,Curve Digital,XboxOne,普,未涉及任何情節,2019-02-07
棒球大王,紅心辣椒娛樂科技股份有限公司,手機遊戲,普,未涉及任何情節,2019-03-21
我要當首富,火鳳天翔科技有限公司,手機遊戲,普,未涉及任何情節,2019-02-01
Runway Story,NEXON KOREA,手機遊戲,普,未涉及任何情節,2019-03-06
The Witness,"Thekla, Inc",PS4,護,菸酒,2019-03-01
Growtopia,Ubisoft Limited,Switch,護,暴力,2019-12-31
Growtopia,Ubisoft Limited,XboxOne,護,暴力,2019-12-31
Growtopia,Ubisoft Limited,PS4,護,暴力,2019-12-31
三國向前衝,異軍互動娛樂股份有限公司,WEB,護,暴力,2019-02-21
攻城三國M,玩客數位科技有限公司,手機遊戲,輔12,"性,暴力",2019-01-25
浮生為卿歌,美雅高網路有限公司,手機遊戲,輔12,"暴力,不當言語,虛擬戀愛或結婚",2019-04-02
大鬧天宮正版手遊,魔法屋互動娛樂有限公司,手機遊戲,輔12,虛擬戀愛或結婚,2019-01-29
陰陽師：妖怪屋,龍邑股份有限公司,手機遊戲,輔12,暴力,2019-09-03
M.A.D 8 : 狂怒英雄,Trypotstudios,手機遊戲,輔12,暴力,2019-03-28
LYN : 光之使者,NEXON KOREA,手機遊戲,輔12,暴力,2019-03-14
Durango：野生之地,NEXON KOREA,手機遊戲,輔12,暴力,2019-05-15
Re: Dawn Break,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,暴力,2019-05-03
方舟指令,小萌科技有限公司,手機遊戲,輔12,"性,暴力",2019-05-09
彩京精選Vol.3,ARC SYSTEM WORKS ASIA BRANCH,Switch,輔12,性,2019-04-30
我不是西遊,塞席爾商沃克斯國際線上數位有限公司台灣分公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2019-02-20
美麗新世界1800,Ubisoft Limited,PC單機,輔12,不當言語,2019-04-16
老子有錢Online-富貴金蟾包(虛擬),向上國際科技股份有限公司,WEB,輔15,棋牌益智,2019-03-07
創世爭霸,品玩邦藝術股份有限公司,PS4,輔15,暴力,2019-03-07
刺客教條3 重製版,Ubisoft Limited,Switch,輔15,"暴力,菸酒,不當言語",2019-05-21
仙劍奇俠傳六,Eastasiasoft Limited,PS4,輔15,"暴力,虛擬戀愛或結婚",2019-04-03
Night Call,Raw Fury AB,XboxOne,輔15,"暴力,菸酒,不當言語",2018-06-21
SNK 40th Anniversary Collection,SNK CORPORATION,PS4,輔15,"暴力,恐怖,菸酒",2019-06-20
時之歌：無盡之詩,魔塊遊戲有限公司,手機遊戲,輔15,"性,暴力",2019-04-03
告別回憶 -無垢少女- 致最愛的你,世雅育樂股份有限公司,PS4,輔15,"性,虛擬戀愛或結婚",2019-03-28
黑域戰界,熾羽科技有限公司,WEB,輔15,"性,暴力,不當言語,虛擬戀愛或結婚",2019-01-01
刀劍神域 奪命凶彈 完全版,台灣萬代南夢宮娛樂股份有限公司,Switch,輔15,"性,暴力,虛擬戀愛或結婚",2019-08-08
Dark Devotion,H2 Interactive,PS4,輔15,暴力,2019-03-31
Dark Devotion,H2 Interactive,Switch,輔15,暴力,2019-03-31
The Incredible Adventures of Van Helsing III,Stimtech Ltd,PS4,輔15,暴力,2019-05-15
Apex Legends (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,輔15,暴力,2019-02-05
告別回憶 -無垢少女- 致最愛的你,世雅育樂股份有限公司,PSVITA,輔15,"性,虛擬戀愛或結婚",2019-03-28
告別回憶 -無垢少女- 致最愛的你,世雅育樂股份有限公司,Switch,輔15,"性,虛擬戀愛或結婚",2019-03-28
明星3缺1-明星送紅包(虛擬),鈊象電子股份有限公司,手機遊戲,輔15,棋牌益智,2019-01-30
滿貫大亨-滿貫寶石包(虛擬),鈊象電子股份有限公司,手機遊戲,輔15,棋牌益智,2019-01-30
Among the Sleep - Enhanced Edition,Soedesco Publishing B.V,Switch,輔15,"恐怖,菸酒",2019-05-28
Genesis Alpha One,Team17 Digital Ltd.,XboxOne,輔15,"暴力,不當言語",2019-01-29
The Sinking City,Bigben Interactive,XboxOne,限,暴力,2019-05-30
The Sinking City,Bigben Interactive,PS4,限,暴力,2019-05-30
極限凸記 萌萌編年史 H,傑仕登股份有限公司,Switch,限,"性,暴力",2019-05-16
DEAD OR ALIVE Xtreme Venus Vacation,臺灣光榮特庫摩股份有限公司,PC單機,限,性,2019-03-26
隻狼：暗影雙死 典藏版,台灣索尼互動娛樂股份有限公司,PS4,限,暴力,2019-03-22
隻狼：暗影雙死,台灣索尼互動娛樂股份有限公司,PS4,限,暴力,2019-03-22
A Plague Tale: Innocence,Focus Home Interactive,XboxOne,限,"暴力,不當言語",2019-05-14
A Plague Tale: Innocence,Focus Home Interactive,PS4,限,"暴力,不當言語",2019-05-14
隻狼：暗影雙死,"FromSoftware, Inc.",XboxOne,限,暴力,2019-03-22
尼爾: 自動人形 年度版 (中文版),台灣索尼互動娛樂股份有限公司,PS4,限,"暴力,不當言語",2019-02-21
海島紀元,龍邑股份有限公司,手機遊戲,普,未涉及任何情節,2019-06-04
天天搶紅包,火鳳天翔科技有限公司,手機遊戲,普,未涉及任何情節,2019-01-25
Gotcha! AR,Lam Chun On,手機遊戲,普,未涉及任何情節,2019-01-25
MX Nitro,"Mad Dog, LLC",XboxOne,普,未涉及任何情節,2019-03-31
Cytus α,Flyhigh Works,Switch,普,未涉及任何情節,2019-04-25
全壘衝突,HAEGIN,手機遊戲,普,未涉及任何情節,2019-01-03
首富傳說,異軍互動娛樂股份有限公司,其他,普,未涉及任何情節,2019-01-18
TheLostSky,YASUDA GAMES,PC單機,普,未涉及任何情節,2018-04-14
Nintendo Labo Toy-Con 01: 組合套裝,NINTENDO (HONG KONG) LIMITED,Switch,普,未涉及任何情節,2019-01-17
空戰之路 REV.2016,ARC SYSTEM WORKS ASIA BRANCH,PS4,普,未涉及任何情節,2019-01-31
颜色,Light Maze,PC單機,普,未涉及任何情節,2018-05-18
爆爆王M,NEXON KOREA,手機遊戲,護,暴力,2019-03-21
跳跃枪,Yusuke Hisano,Switch,護,暴力,2019-12-31
樂高:驚奇超級英雄,華星科藝股份有限公司,XboxOne,護,暴力,2013-10-22
正牌龍虎門,香港商智傲有限公司台灣分公司,手機遊戲,輔12,"暴力,不當言語",2019-01-29
傳送門騎士端遊,唯思科技有限公司,PC單機,輔12,"暴力,恐怖",2019-01-23
傾城之戰,真好玩娛樂科技股份有限公司,手機遊戲,輔12,"性,暴力,虛擬戀愛或結婚",2019-03-20
Another Eden：穿越時空的貓,"WFS, Inc.",手機遊戲,輔12,"性,暴力,菸酒",2019-01-29
大魔法師,真好玩娛樂科技股份有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2019-05-15
王牌大贏家,馳冠科技有限公司,手機遊戲,輔12,棋牌益智,2018-11-22
生死格鬥M,辣椒方舟移動數位股份有限公司,手機遊戲,輔12,暴力,2019-05-29
聖鬥士星矢：覺醒,台灣伽螞移動數位股份有限公司,手機遊戲,輔12,"性,暴力",2019-02-21
紫禁繁花,臺灣紫荊科技有限公司,手機遊戲,輔12,虛擬戀愛或結婚,2018-12-19
牛一,Wong Yi Lam,PC單機,輔12,恐怖,2020-01-23
闹鬼：万圣节'86,"Cash-In Culture, Inc.",XboxOne,輔12,"暴力,恐怖",2018-08-19
楓之戰紀,優勢領航科技有限公司,手機遊戲,輔12,"性,暴力",2019-01-10
格鬥天王M,優勢領航科技有限公司,手機遊戲,輔12,"性,暴力",2019-01-17
死魂空間,Sony Music Entertainment (Japan) Inc.,PSVITA,輔12,暴力,2019-01-31
死魂空間,Sony Music Entertainment (Japan) Inc.,PS4,輔12,暴力,2019-01-31
森之起源,真好玩娛樂科技股份有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2019-03-14
FINAL FANTASY VII,"SQUARE ENIX Co., LTD.",Switch,輔12,暴力,2019-03-26
FINAL FANTASY VII,"SQUARE ENIX Co., LTD.",XboxOne,輔12,暴力,2019-03-26
憎恨之心,"TROOOZE, INC.",Switch,輔15,暴力,2019-01-03
料理次元,艾肯娛樂股份有限公司,手機遊戲,輔15,"性,暴力,虛擬戀愛或結婚",2019-03-07
奇樂：星際戰爭,歡樂派股份有限公司,手機遊戲,輔15,"暴力,棋牌益智",2019-01-23
盜賊之海,台灣微軟,XboxOne,輔15,"暴力,菸酒,不當言語",2018-03-20
逆轉奧賽羅尼亞,艾肯娛樂股份有限公司,手機遊戲,輔15,"性,棋牌益智",2018-11-15
星城Online－馬雅謎城 手機包,網銀國際股份有限公司,手機遊戲,輔15,棋牌益智,2019-02-27
星城Online－馬雅謎城 PC包,網銀國際股份有限公司,PC線上,輔15,棋牌益智,2019-02-27
刀劍神域 虛空幻界 豪華版,台灣萬代南夢宮娛樂股份有限公司,Switch,輔15,"性,暴力,虛擬戀愛或結婚",2019-04-25
凱薩琳FULL BODY,世雅育樂股份有限公司,PS4,輔15,"性,暴力",2019-08-31
有翼淑女,Kazufumi Narawa,PC單機,輔15,"暴力,菸酒",2019-01-23
Apex Legends (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔15,暴力,2019-02-05
滿貫大亨-滿貫穩拿包,鈊象電子股份有限公司,手機遊戲,輔15,棋牌益智,2019-01-18
滿貫大亨-滿貫旺旺包,鈊象電子股份有限公司,手機遊戲,輔15,棋牌益智,2019-01-18
The Sims ™ 4 Get Famous,Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔15,"性,虛擬戀愛或結婚",2019-02-13
The Sims ™ 4 Get Famous,Electronic Arts Asia Pacific Pte Ltd,PS4,輔15,"性,暴力,虛擬戀愛或結婚",2019-02-13
Apex Legends (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,暴力,2019-02-05
Among the Sleep: Enhanced Edition,Krillbite Studio AS,PC單機,輔15,"恐怖,菸酒",2017-11-03
卡里古拉：过量强化,ARC SYSTEM WORKS ASIA BRANCH,Switch,輔15,"性,暴力,不當言語",2019-03-14
三國虎嘯龍吟,歡樂派股份有限公司,WEB,輔15,暴力,2019-01-24
CRYSTAR - 慟哭之星 -,ARC SYSTEM WORKS ASIA BRANCH,PS4,輔15,性,2019-04-18
NieR:Automata Game of the YoRHa Edition,"SQUARE ENIX Co., LTD.",PC單機,限,"暴力,不當言語",2019-02-21
隻狼：暗影雙死,"FromSoftware, Inc.",PC單機,限,暴力,2019-03-22
Torment: Tides Of Numenera (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,限,"性,暴力,不當言語",2017-02-28
Ken Follett's The Pillars of the Earth (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,限,"性,暴力,不當言語",2017-08-15
Mars or Die!,H2 Interactive,Switch,普,未涉及任何情節,2019-04-30
花語百合,張道紘,PC單機,普,未涉及任何情節,2019-03-30
进步的羊,"KONAN ELECTRONICS CO., LTD.",Switch,普,未涉及任何情節,2019-02-14
天才之旅,"KONAN ELECTRONICS CO., LTD.",Switch,普,未涉及任何情節,2019-02-28
KINGDOM HEARTS Ⅲ (英文版),"SQUARE ENIX Co., LTD.",XboxOne,普,未涉及任何情節,2019-02-28
海底霸王,英康互聯網有限公司,手機遊戲,普,未涉及任何情節,2018-08-13
新世界地圖 1469 中文版,傑仕登股份有限公司,Switch,普,未涉及任何情節,2019-05-02
樂高玩電影 2 中文版,華星科藝股份有限公司,Switch,護,暴力,2019-03-26
樂高玩電影 2 中文版,華星科藝股份有限公司,PC單機,護,暴力,2019-02-26
樂高玩電影 2 中文版,華星科藝股份有限公司,XboxOne,護,暴力,2019-02-26
樂高玩電影 2 中文版,華星科藝股份有限公司,PS4,護,暴力,2019-02-26
翻轉童話：桃太郎,奧爾資訊多媒體股份有限公司,手機遊戲,護,棋牌益智,2019-02-01
樂高:驚奇超級英雄,華星科藝股份有限公司,PS4,護,暴力,2013-10-22
Holy Potatoes! What The Hell?!,Rising Star Games Limited,Switch,護,不當言語,2019-05-02
Holy Potatoes! What The Hell?!,Rising Star Games Limited,PS4,護,不當言語,2019-05-02
New 超級瑪利歐兄弟U 豪華版,NINTENDO (HONG KONG) LIMITED,Switch,護,暴力,2019-01-11
GUNDAM BREAKER：鋼彈創壞者,萬代南夢宮娛樂股份有限公司,手機遊戲,護,暴力,2019-07-31
黃金娛樂城,貓聊娛樂有限公司,手機遊戲,輔12,"性,棋牌益智",2019-02-01
武道仙尊-執手江湖,易亨數位行銷有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2019-01-29
Second Second,Sinkhole Studio,PC單機,輔12,暴力,2018-10-16
Bloodstained: Ritual of the Night,505 Games,PS4,輔12,"暴力,恐怖",2019-06-18
Bloodstained: Ritual of the Night,505 Games,XboxOne,輔12,"暴力,恐怖",2019-06-18
Bloodstained: Ritual of the Night,505 Games,PC單機,輔12,"暴力,恐怖",2019-06-18
Bloodstained: Ritual of the Night,505 Games,Switch,輔12,"暴力,恐怖",2019-06-18
英雄,Ranida Studios Inc.,PC單機,輔12,暴力,2019-03-30
流星蝴蝶劍,海淯股份有限公司,手機遊戲,輔12,暴力,2019-01-16
創世龍魂,異軍互動娛樂股份有限公司,其他,輔12,暴力,2019-01-08
軒轅劍龍舞雲山,星宇互動娛樂科技股份有限公司,手機遊戲,輔12,暴力,2019-03-11
GIGA WRECKER ALT,Rising Star Games Limited,Switch,輔12,暴力,2019-04-18
GIGA WRECKER ALT,Rising Star Games Limited,PS4,輔12,暴力,2019-04-16
GIGA WRECKER ALT,Rising Star Games Limited,XboxOne,輔12,暴力,2019-04-17
AxE：背水一戰,NEXON KOREA,手機遊戲,輔12,暴力,2019-02-21
巷弄探險,題母設計有限公司,手機遊戲,輔12,恐怖,2018-05-17
眾神之鬪,卡夫特多媒體開發社,PC單機,輔12,暴力,2017-09-04
眾神之鬪,卡夫特多媒體開發社,Switch,輔12,暴力,2018-12-13
全民小小兵,海淯股份有限公司,手機遊戲,輔12,"性,暴力",2019-03-13
刀劍神域 奪命凶彈 完全版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔15,"性,暴力,虛擬戀愛或結婚",2019-01-17
刀劍神域 奪命凶彈 完全版,台灣萬代南夢宮娛樂股份有限公司,XboxOne,輔15,"性,暴力,虛擬戀愛或結婚",2019-01-17
刀劍神域 奪命凶彈 完全版,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"性,暴力,虛擬戀愛或結婚",2019-01-17
裁決者,艾蘿塔斯有限公司,手機遊戲,輔15,"不當言語,反社會性",2019-02-28
Total War Three Kingdoms,世雅育樂股份有限公司,PC線上,輔15,暴力,2019-03-07
Vambrace: Cold Soul,Devespresso Games,PC單機,輔15,"暴力,恐怖,不當言語",2019-04-30
刺客教條3 重製版,Ubisoft Limited,PS4,輔15,"暴力,菸酒,不當言語",2019-03-29
刺客教條3 重製版,Ubisoft Limited,XboxOne,輔15,"暴力,菸酒,不當言語",2019-03-29
FINAL FANTASY IX,"SQUARE ENIX Co., LTD.",XboxOne,輔15,"不當言語,反社會性",2019-03-08
FINAL FANTASY IX,"SQUARE ENIX Co., LTD.",PS4,輔15,"不當言語,反社會性",2019-03-08
永恆M,台灣伽螞移動數位股份有限公司,手機遊戲,輔15,"暴力,恐怖",2019-03-28
募戀英雄-Stand My Heroes-,株式會社coly,手機遊戲,輔15,"性,菸酒,毒品",2019-10-09
黑相集：棉蘭號,台灣萬代南夢宮娛樂股份有限公司,PS4,限,"暴力,恐怖,不當言語",2019-08-29
黑相集：棉蘭號,台灣萬代南夢宮娛樂股份有限公司,XboxOne,限,"暴力,恐怖,不當言語",2019-08-29
黑相集：棉蘭號,台灣萬代南夢宮娛樂股份有限公司,PC單機,限,"暴力,恐怖,不當言語",2019-08-29
Life is Strange 2: Episode 2 - Rules,台灣索尼互動娛樂股份有限公司,PS4,限,"暴力,毒品,不當言語",2019-01-24
(PS4)SAMURAI SHODOWN,SNK CORPORATION,PS4,限,暴力,2019-06-27
Rage 2,Zenimax Asia,PC單機,限,"暴力,不當言語",2019-05-14
Rage 2,Zenimax Asia,XboxOne,限,"暴力,不當言語",2019-05-14
Rage 2,Zenimax Asia,PS4,限,"暴力,不當言語",2019-05-14
Seasons after Fall (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,普,未涉及任何情節,2016-09-02
Project Highrise (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,普,未涉及任何情節,2016-09-08
Marooners,M2H B.V.,Xbox Live,普,未涉及任何情節,2018-02-06
Marooners,M2H B.V.,PS4,普,未涉及任何情節,2018-02-06
哆啦A夢 牧場物語,台灣萬代南夢宮娛樂股份有限公司,Switch,普,未涉及任何情節,2019-07-25
Monster Jam Steel Titans,THQ Nordic,其他,普,未涉及任何情節,2019-06-25
FAR: Lone Sails,H2 Interactive,PSN,普,未涉及任何情節,2019-04-02
Crash™ Team Racing Nitro-Fueled,Activision,PS4,普,未涉及任何情節,2019-06-21
Crash™ Team Racing Nitro-Fueled,Activision,XboxOne,普,未涉及任何情節,2019-06-21
LINE 熊大上菜,台灣連線股份有限公司,手機遊戲,普,未涉及任何情節,2019-04-22
Car Mechanic Simulator,Koch Media GmbH,PS4,普,未涉及任何情節,2019-06-25
Car Mechanic Simulator,Koch Media GmbH,XboxOne,普,未涉及任何情節,2019-06-25
Crash™ Team Racing Nitro-Fueled,Activision,Switch,普,未涉及任何情節,2019-06-21
棒球決鬥,ACEPROJECT,手機遊戲,普,未涉及任何情節,2019-03-27
NBA NOW Mobile Basketball Game,Gamevil,手機遊戲,普,未涉及任何情節,2019-10-22
Unravel Two (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,Switch,護,暴力,2019-03-22
Cosmic Star Heroine (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔12,暴力,2017-04-11
露露亞的鍊金工房～亞蘭德之鍊金術士4～,臺灣光榮特庫摩股份有限公司,PS4,輔12,性,2019-05-21
露露亞的鍊金工房～亞蘭德之鍊金術士4～,臺灣光榮特庫摩股份有限公司,Switch,輔12,性,2019-05-21
露露亞的鍊金工房～亞蘭德之鍊金術士4～,臺灣光榮特庫摩股份有限公司,PC單機,輔12,性,2019-05-21
星雲劍,真好玩娛樂科技股份有限公司,手機遊戲,輔12,"性,暴力,虛擬戀愛或結婚",2019-04-24
FINAL FANTASY BRAVE EXVIUS,"SQUARE ENIX Co., LTD.",手機遊戲,輔12,性,2016-06-30
永恆守護,易亨數位行銷有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2019-04-03
Panty Party,株式会社賈船,Switch,輔12,"性,不當言語",2019-04-25
戀愛盒子M,中華網龍股份有限公司,手機遊戲,輔12,"性,虛擬戀愛或結婚",2019-04-30
Castlevania Anniversary Collection (日),科樂美數碼娛樂有限公司,PS4,輔12,"暴力,恐怖",2019-05-16
My Time at Portia,Team17 Digital Ltd.,XboxOne,輔12,"暴力,虛擬戀愛或結婚",2019-04-16
戰艦衝突：未來海戰,幻想娛樂科技股份有限公司,手機遊戲,輔12,"性,暴力",2019-05-09
女神剖析-起源-,Wonderplanet Global Pte. Ltd.,手機遊戲,輔15,暴力,2019-04-04
最終星痕,思維工坊股份有限公司,手機遊戲,輔15,暴力,2019-03-21
英雄傳說 閃之軌跡 IV (中文版),台灣索尼互動娛樂股份有限公司,PS4,輔15,性,2019-03-07
Warhammer: Chaosbane,Bigben Interactive,PC單機,輔15,暴力,2019-06-04
Warhammer: Chaosbane,Bigben Interactive,PS4,輔15,暴力,2019-06-04
Warhammer: Chaosbane,Bigben Interactive,XboxOne,輔15,暴力,2019-06-04
偵探 神宮寺三郎 前傳 DAEDALUS : The Awakening of Golden Jazz,ARC SYSTEM WORKS ASIA BRANCH,PS4,輔15,暴力,2019-05-23
偵探 神宮寺三郎 前傳 DAEDALUS : The Awakening of Golden Jazz,ARC SYSTEM WORKS ASIA BRANCH,Switch,輔15,暴力,2019-05-23
絕地求生M,熱酷科技有限公司,手機遊戲,輔15,"暴力,虛擬戀愛或結婚",2019-04-15
靈魂之聲,紅心辣椒娛樂科技股份有限公司,PC線上,輔15,"性,暴力",2019-03-07
星城Online－逗陣捕魚季 手機包,網銀國際股份有限公司,手機遊戲,輔15,棋牌益智,2019-04-24
星城Online－逗陣捕魚季 PC包,網銀國際股份有限公司,PC單機,輔15,棋牌益智,2019-04-24
女神聯盟M,艾肯娛樂股份有限公司,手機遊戲,輔15,"性,暴力",2019-03-28
進擊的巨人２ -Final Battle-,臺灣光榮特庫摩股份有限公司,PS4,限,"暴力,恐怖",2019-07-04
進擊的巨人２ -Final Battle-,臺灣光榮特庫摩股份有限公司,Switch,限,"暴力,恐怖",2019-07-04
進擊的巨人２ -Final Battle-,臺灣光榮特庫摩股份有限公司,PC單機,限,"暴力,恐怖",2019-07-04
進擊的巨人２ -Final Battle- Upgrade Pack,臺灣光榮特庫摩股份有限公司,PS4,限,"暴力,恐怖",2019-07-04
進擊的巨人２ -Final Battle- Upgrade Pack,臺灣光榮特庫摩股份有限公司,Switch,限,"暴力,恐怖",2019-07-04
進擊的巨人２ -Final Battle- Upgrade Pack,臺灣光榮特庫摩股份有限公司,PC單機,限,"暴力,恐怖",2019-07-04
真人快打 11,華星科藝股份有限公司,XboxOne,限,"暴力,不當言語",2019-04-23
真人快打 11,華星科藝股份有限公司,PS4,限,"暴力,不當言語",2019-04-23
真人快打 11,華星科藝股份有限公司,PC單機,限,"暴力,不當言語",2019-04-23
真人快打 11,華星科藝股份有限公司,Switch,限,"暴力,不當言語",2019-04-23
Close to the Sun,Wired Productions,PC單機,限,"暴力,恐怖,不當言語",2019-05-28
Close to the Sun,Wired Productions,PS4,限,"暴力,恐怖,不當言語",2019-09-27
Close to the Sun,Wired Productions,XboxOne,限,"暴力,恐怖,不當言語",2019-09-27
人中之龍5,世雅育樂股份有限公司,PS4,限,"性,暴力,反社會性",2019-06-20
Battalion 1944,"SQUARE ENIX Co., LTD.",PC線上,限,暴力,2019-03-22
LOVE LOVE 甜點 ~你和我的祕密食譜~,ARC SYSTEM WORKS ASIA BRANCH,Switch,普,未涉及任何情節,2019-05-30
SUPERSTAR PLEDIS,PONOS CROP.,手機遊戲,普,未涉及任何情節,2019-04-25
怪物彈珠競技場,"mixi,Inc",手機遊戲,普,未涉及任何情節,2019-03-19
F1 2019,Koch Media GmbH,PS4,普,未涉及任何情節,2019-06-28
F1 2019,Koch Media GmbH,PC單機,普,未涉及任何情節,2019-06-28
F1 2019,Koch Media GmbH,XboxOne,普,未涉及任何情節,2019-06-28
LINE: Disney Toy Company,台灣連線股份有限公司,手機遊戲,普,未涉及任何情節,2019-05-14
蘭島物語: 少女的約定 十二週年復刻版,品玩邦藝術股份有限公司,PC單機,普,未涉及任何情節,2019-07-31
土耳其方塊:新型態解謎消除,薩摩亞商硬核網路科技有限公司台灣分公司,手機遊戲,普,未涉及任何情節,2018-08-31
Figment,Sony Music Entertainment (Japan) Inc.,PS4,普,未涉及任何情節,2019-04-25
超级福马,HC Global Distribution Limited,Switch,普,未涉及任何情節,2019-08-16
文字獄,簡佳禾,PC單機,普,未涉及任何情節,2019-03-14
神經貓：火速奇兵！,華星科藝股份有限公司,PC單機,護,暴力,2019-06-25
神經貓：火速奇兵！,華星科藝股份有限公司,PS4,護,暴力,2019-06-25
神經貓：火速奇兵！,華星科藝股份有限公司,Switch,護,暴力,2019-06-25
Petit Pet Puzzle,壹傳媒遊戲有限公司台灣分公司,手機遊戲,護,棋牌益智,2019-04-15
BattleSky Brigade TapTap,壹傳媒遊戲有限公司台灣分公司,手機遊戲,護,暴力,2019-04-15
耀西的手工世界,NINTENDO (HONG KONG) LIMITED,Switch,護,暴力,2019-03-29
Wuppo (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,護,暴力,2016-09-30
Arcade Classics Anniversary Collection,科樂美數碼娛樂有限公司,PS4,輔12,"暴力,恐怖",2019-04-18
Arcade Classics Anniversary Collection,科樂美數碼娛樂有限公司,XboxOne,輔12,"暴力,恐怖",2019-04-18
Arcade Classics Anniversary Collection,科樂美數碼娛樂有限公司,PC單機,輔12,"暴力,恐怖",2019-04-18
非人學園,迪諾遊戲有限公司,手機遊戲,輔12,暴力,2019-07-15
櫻花大戰:櫻之歌,"snowpipe Co., Ltd.",手機遊戲,輔12,"性,暴力",2019-03-29
盛唐幻夜,海淯股份有限公司,手機遊戲,輔12,"性,暴力,虛擬戀愛或結婚",2019-04-17
少女☆歌劇Revue Starlight -Re LIVE-,Ateam Inc.,手機遊戲,輔12,"性,暴力",2019-04-22
Terraria,505 Games,Switch,輔12,"暴力,菸酒",2019-06-28
異教紀元Online,Wargaming Asia Pte. Ltd.,PC線上,輔12,暴力,2019-04-18
Arc of Alchemist 世界終焉的物語,傑仕登股份有限公司,PS4,輔12,"性,暴力",2019-06-20
Deponia (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔12,"性,暴力,不當言語",2012-08-06
Stealth Inc 2: A Game of Clones (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔12,暴力,2015-04-30
The Book of Unwritten Tales (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔12,"毒品,不當言語",2012-06-01
我的幕府生涯,易亨數位行銷有限公司,手機遊戲,輔12,"性,暴力,虛擬戀愛或結婚",2019-08-01
犬夜叉-奈落之戰,玩家公園股份有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2019-05-16
忍者風十郎,台灣雪豹科技股份有限公司,手機遊戲,輔12,"性,暴力",2019-08-15
妖神記,魔塊遊戲有限公司,手機遊戲,輔12,"性,暴力",2019-05-23
守望家園,台灣伽螞移動數位股份有限公司,手機遊戲,輔12,"暴力,恐怖",2019-05-31
Omensight,H2 Interactive,PSN,輔12,"暴力,菸酒,不當言語",2019-05-31
大牌咖,MoreFun Technology Limited,手機遊戲,輔12,棋牌益智,2019-03-26
夢想帝王Android版,唯思科技有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2019-03-22
Blade 2 - The Return Of Evil,"ACTION SQUARE CO., LTD.",Switch,輔12,暴力,2019-05-15
聖騎士之戰,ARC SYSTEM WORKS ASIA BRANCH,PS4,輔12,暴力,2019-05-16
Caladrius Blaze,H2 Interactive,Switch,輔15,"性,暴力",2019-06-30
The Invisible Hours (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"暴力,菸酒,不當言語",2017-10-10
美男吸血鬼◆偉人的愛戀誘惑,艾思維特股份有限公司,手機遊戲,輔15,"性,暴力,菸酒,虛擬戀愛或結婚",2019-05-28
Crawl (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"暴力,恐怖",2017-04-11
RO仙境傳說Web：重逢,格雷維蒂互動股份有限公司,WEB,輔15,虛擬戀愛或結婚,2019-06-05
噬神者3,台灣萬代南夢宮娛樂股份有限公司,Switch,輔15,暴力,2019-07-11
建造者 PLUS,華星科藝股份有限公司,Switch,輔15,"暴力,不當言語",2019-04-17
The Surge 2,Focus Home Interactive,PS4,限,"暴力,不當言語",2019-09-30
The Surge 2,Focus Home Interactive,XboxOne,限,"暴力,不當言語",2019-09-30
(Xbox One)SAMURAI SHODOWN,SNK CORPORATION,XboxOne,限,暴力,2019-06-27
Verdun,M2H B.V.,XboxOne,限,"暴力,不當言語",2019-04-09
AI:夢境檔案,世雅育樂股份有限公司,PS4,限,"暴力,恐怖,反社會性",2019-07-25
