審查機關,產品類別,廣告品名,申請廠商,廣告核准字號,核准起始日期,核准結束日期,廣告類別
"臺北市","化粧品","1.蘑菇平衡淨膚面膜 25ml/片、2.蘑菇平衡淨膚面膜 6片入/盒、3.積雪草修復面膜 25ml/片、4.積雪草修復面膜 6片入/盒等4項產品","宏亞隆企業股份有限公司","北市衛粧廣字105120607","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1.燕窩精華保濕水凝乳、2.燕窩精華保濕霜、3.燕窩精華保濕水凝露、4.燕窩精華保濕柔膚水等4項產品","英屬維爾京群島商莎莎國際股份有限公司","北市衛粧廣字105120608","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、綠茶沐浴乳 2、本草植物洗髮乳 3、亞洛伊運動沐浴膠 4、亞洛伊2合1運動洗潤髮乳 5、亞洛伊運動身體分物 6、T36-C5 美樂家茶樹精油 7、茶樹護理凝膠 8、茶樹護理凝露(軟管) 9、活膚系列 舒緩滋養乳液","美商亞洲美樂家有限公司台灣分公司","北市衛粧廣字105120625","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、美樂家純質 玫瑰極致精油 2、美樂家純質 茉莉極致精油 3、美樂家純質 佛手柑精油 4、美樂家純質 伊蘭伊蘭精油 5、水‧貝娜 多酚多元修護精華 6、水‧貝娜 青春緊實抗皺晚霜 7、水‧貝娜 青春緊實眼霜 8、水‧貝娜 青春眼部抗皺精華","美商亞洲美樂家有限公司台灣分公司","北市衛粧廣字105120626","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、妙巴黎果然新肌光粉底液旗艦版#51-亮膚色 2、妙巴黎果然新肌光粉底液旗艦版#52 粉膚色 3、妙巴黎果然新肌光粉底液旗艦版#53 自然膚色 4、妙巴黎果然新肌光粉底液旗艦版#51 亮膚色 5、妙巴黎果然新肌光粉底液旗艦版#52 自然膚色 6、妙巴黎果然新肌光粉底液旗艦版#65 健康膚色","香港商台灣利豐亞洲經銷有限公司台灣分公司","北市衛粧廣字105120627","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、曼秀雷敦Acnes藥用抗痘柔珠洗面乳 2、曼秀雷敦Acnes多效抗痘洗面乳","台灣曼秀雷敦股份有限公司","北市衛粧廣字105120628","1051219","1061218","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","韓國Dr.Myer s 逆時緊顏夜用安瓶精華","韓灣國際股份有限公司","北市衛粧廣字105120629","1051219","1061218","電影、電視"
"臺北市","化粧品","肌膚之鑰 星鑽雙色眼影(蕊) 105,肌膚之鑰 果漾妍彩霜 4,肌膚之鑰 光潤魅幻唇膏(蕊) 238","法倈麗國際股份有限公司","北市衛粧廣字105120775","1051219","1061225","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","kocostar home salon hair pack(可可星家用沙龍護髮膜),Kocostar Ggongji hair pack(可可星調理滋養髮尾膜)","麗妍生技有限公司","北市衛粧廣字106010044","1051219","1070114","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","大地裸色眼影盤","美商雅詩蘭黛股份有限公司台灣分公司(原美商怡佳股份有限公司台灣分公司)","北市衛粧廣字106010045","1051219","1070119","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","澤珂®錠 250毫克","嬌生股份有限公司","北市衛藥廣字105120334","1051219","1061227","學術性醫療刊物"
"臺北市","化粧品","水清新葡萄籽雙重活膚保濕精華","台灣萊雅股份有限公司","北市衛粧廣字105120789","1051219","1061226","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","凡士林蘆薈舒緩潤膚露400ml,凡士林深層修護潤膚露400ml,凡士林香薰舒緩潤膚露 400ml,凡士林三重精煉凝膠3.75oz,凡士林專業修護潤膚露400ml,凡士林專業修護潤手霜50ml,凡士林潤手護甲露 60ml,凡士林焦糖布蕾瓶裝護唇膏限量版0.25oz,凡士林玫瑰瓶裝護唇膏0.25oz,凡士林原味瓶裝護唇膏0.25oz","聯合利華股份有限公司","北市衛粧廣字105120792","1051219","1061226","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","凡士林專業修護高效潤膚霜 201g,凡士林瞬效亮白修護潤膚露,凡士林亮白修護潤膚露,凡士林完美十效亮白修護潤膚露400ml","聯合利華股份有限公司","北市衛粧廣字105120793","1051219","1061226","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","摩舒胃清膜衣錠5公絲","東生華製藥股份有限公司","北市衛藥廣字105120289","1051219","1061222","學術性醫療刊物"
"臺北市","化粧品","法國原裝 MUJER 千日奇蹟撫紋凍齡安瓶,BYPHASSE蓓昂斯 沙龍PRO角蛋白全效髮膜","佳緯貿易有限公司","北市衛粧廣字105120643","1051219","1061230","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","普拿疼止痛加強錠","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛藥廣字106100202","1060927","1071002","電影、電視"
"臺北市","藥品","大幸正露糖衣錠","日商大幸股份有限公司台灣分公司","北市衛藥廣字106100157","1060927","1071001","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","大幸正露糖衣錠","日商大幸股份有限公司台灣分公司","北市衛藥廣字106100158","1060927","1071001","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","大幸正露糖衣錠","日商大幸股份有限公司台灣分公司","北市衛藥廣字106100159","1060927","1071001","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","大幸正露糖衣錠","日商大幸股份有限公司台灣分公司","北市衛藥廣字106100225","1060927","1071004","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","綺芙莉水潤日拋隱形眼鏡","亞洲安視達股份有限公司","北市衛器廣字106100228","1060927","1071004","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂安吉美爾德＂優柔舒腫瘤輸尿管支架組","巴德股份有限公司","北市衛器廣字106100242","1060927","1071005","學術性醫療刊物"
"臺北市","醫療器材","3M矽膠護眼貼(未滅菌)","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字106100234","1060927","1071006","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","嘉喜 [九價人類乳突病毒(第6, 11, 16, 18, 31, 33, 45, 52, 58型)基因重組疫苗]","美商默沙東藥廠股份有限公司台灣分公司","北市衛藥廣字106100384","1060927","1071012","學術性醫療刊物"
"新北市","醫療器材","舒位薄膜衛生套","億順國際實業有限公司","北衛器廣字10609031","1061005","1071005","電影、電視(秒數:5);;網路"
"衛福部","醫療器材","五鼎單拋安全採血針","五鼎生物技術股份有限公司","衛部器廣字10609015","1060928","1071022","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"衛福部","藥品","司多安三層錠","佐藤製藥股份有限公司新竹廠","衛部藥廣字10609009","1060928","1070928","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂新納龍＂超音波系統及配件","沃醫學有限公司","北市衛器廣字106090106","1060928","1070927","學術性醫療刊物"
"臺北市","藥品","能淤奇朗糖衣錠10毫克","衛采製藥股份有限公司","北市衛藥廣字106090242","1060928","1070927","學術性醫療刊物"
"臺北市","醫療器材","＂新納龍＂超音波系統及配件","沃醫學有限公司","北市衛器廣字106090106","1060928","1070927","學術性醫療刊物"
"臺北市","藥品","能淤奇朗糖衣錠10毫克","衛采製藥股份有限公司","北市衛藥廣字106090242","1060928","1070927","學術性醫療刊物"
"臺北市","藥品","普拿疼伏冒加強錠","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛藥廣字106100240","1060928","1071005","電影、電視"
"臺北市","藥品","舒立效口含錠舒緩蜂蜜檸檬,舒立效咳消配方口含錠","香港商香港利潔時有限公司臺灣分公司","北市衛藥廣字106100241","1060928","1071005","電影、電視"
"桃園縣","醫療器材","汗馬熱敷墊(未滅菌)","億嘉國際有限公司","桃衛器字10610005","1061011","1071011","電影、電視(秒數:2400);;網路"
"衛福部","醫療器材","1.新速利測血糖測試儀 GlucoSure HT Blood Glucose Meter、2.新速利測血糖測試片GlucoSure HT Blood Glucose Test Strip","五鼎生物技術股份有限公司","衛部器廣字10610013","1061018","1071102","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"衛福部","醫療器材","1.新速利測血糖測試儀 GlucoSure HT Blood Glucose Meter、2.新速利測血糖測試片GlucoSure HT Blood Glucose Test Strip","五鼎生物技術股份有限公司","衛部器廣字10610012","1061018","1071102","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺北市","藥品","爽聲保丸(鐵笛丸)","生都藥品有限公司","北市衛藥廣字106100038","1061012","1071011","電台"
"臺北市","藥品","“仙豐”珍珠貝風寒散（寧嗽散）","仙豐股份有限公司","北市衛藥廣字106100218","1061012","1071011","電台"
"臺北市","醫療器材","1、＂衛寶＂瑪司血液淨化監控儀 2、＂衛寶＂瑪司血液淨化治療套組","百特醫療產品股份有限公司","北市衛器廣字106100272","1061012","1071011","學術性醫療刊物"
"臺北市","藥品","補利壽BO血液過濾及血液透析液","百特醫療產品股份有限公司","北市衛藥廣字106100273","1061012","1071011","學術性醫療刊物"
"臺北市","醫療器材","1、＂百特＂連續性血液淨化儀器 2、＂衛寶＂普利斯馬弗列克斯套組(衛署醫器輸字第012703號)3、＂衛寶＂普利斯馬弗列克斯套組(衛署醫器輸字第013757號)4、＂衛寶＂吸附器套組","百特醫療產品股份有限公司","北市衛器廣字106100274","1061012","1071011","學術性醫療刊物"
"臺北市","藥品","＂京都念慈菴＂複方川貝枇杷膏","京都念慈菴藥廠股份有限公司","北市衛藥廣字106100275","1061012","1071011","電影、電視"
"臺北市","藥品","＂京都念慈菴＂複方川貝枇杷膏","京都念慈菴藥廠股份有限公司","北市衛藥廣字106100276","1061012","1071011","電影、電視"
"臺北市","藥品","爽聲保丸(鐵笛丸)","生都藥品有限公司","北市衛藥廣字106100038","1061012","1071011","電台"
"臺北市","化粧品","1.柔膚卸妝乳 2.金鑽逆時抗皺安瓶 3.金鑽逆時喚膚眼霜 4.金鑽紅酒多酚水合晶霜 5.金鑽奢華精華液II 6.金鑽奢華乳霜II 7.金妍蜂華賦活凝霜 8.柔敏保濕化妝水 9.柔敏修護精華液 10.柔敏修護面膜","康緹生物科技股份有限公司","北市衛粧廣字105120076","1051210","1061209","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.舒柔採血筆(未滅菌)2.羅氏舒柔採血筆 專用採血針(滅菌)3.羅氏舒柔採血筆 專用採血針(滅菌)等3項產品","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字105120050","1051210","1061209","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","碧蕾朵年更私密回齡露","經略藥業有限公司","北市衛粧廣字105120116","1051210","1061209","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、男性沐浴乳-Body Wash Men 2、男性刮鬍膏 3、男性洗髮乳 4、男性除鬚潤膚霜 5、男性髮型造型霜","慕迭爾股份有限公司","北市衛粧廣字105120117","1051210","1061209","網路"
"臺北市","藥品","博益欣注射劑","台灣東洋藥品工業股份有限公司","北市衛藥廣字105120098","1051210","1061209","學術性醫療刊物"
"臺北市","化粧品","巴斯康美 香精浴劑","台灣津村順天堂股份有限公司","北市衛粧廣字105120293","1051210","1061209","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂仁濟＂明朝御膳丸(七寶美髯丹)","晶彩藥房","北市衛藥廣字106010013","1051210","1070110","電台"
"臺北市","化粧品","mistermorden指甲油系列 1、1029 危險關係 2、1031 第六感 3、2020工作女孩 4、3021 對話 5、4019 單獨的表格 6、6021 瘦人 7、6023 音樂人 8、7023 懷疑","居是邦也有限公司","北市衛粧廣字105120326","1051210","1061209","網路"
"臺北市","化粧品","EGF活齡面膜,EGF活齡精華液 (15ml/50ml/250ml),EGF活齡霜 (15ml/50ml/250ml),乳油木手足霜 (100ml/500ml),金縷梅水 (20ml/250ml/1L),保濕青春露 (250ml/1L),玻尿酸保濕精華液 (15ml/100ml/500ml),清酒粕面膜 (100ml/500ml),無香精保濕乳液 (200ml/1L),潤澤護髮精華 (200ml/1L)","城乙化工原料有限公司","北市衛粧廣字106010024","1051210","1070107","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂仁濟＂明朝御膳丸(七寶美髯丹)","晶彩藥房","北市衛藥廣字106010012","1051210","1070110","電台"
"臺北市","化粧品","1.分子酊修護精華液2.淨痘調理液3.淨痘調理露4.淨痘調理霜5.淨痘潔顏露6.淨化粉刺調理液","名麗生化科技股份有限公司","北市衛粧廣字105120009","1051211","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","1.寶馬生漱口水 2.＂寶齡＂抑平菌殺菌液40公絲/公撮（克羅希西定） 3.＂寶齡＂使得利達殺菌液0.5%（克羅希西定）","寶齡富錦生技股份有限公司","北市衛藥廣字105120031","1051211","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.舒柔採血筆(未滅菌)2.羅氏舒柔採血筆 專用採血針(滅菌)3.羅氏舒柔採血筆 專用採血針(滅菌)3項產品","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字105120051","1051211","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","抗痛寧感冒液","三正貿易有限公司","北市衛藥廣字105120053","1051211","1061210","電影、電視"
"臺北市","化粧品","草本腋下身體噴霧","台灣伊索化妝品股份有限公司","北市衛粧廣字105120148","1051211","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、天竺葵身體乳霜 2、堅毅辛香身體乳霜 3、滋潤芳香身體乳霜 4、天竺葵潤體精油 5、屏息以待 6、腋下身體噴霧 7、甦活生薑油","台灣伊索化妝品股份有限公司","北市衛粧廣字105120149","1051211","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、山茶核仁滋潤面霜 2、櫻草保濕面霜 3、鼠尾草/鋅滋潤面霜 4、蜜柑水潤乳 5、無油保濕精華 6、瞬間滋潤噴霧 7、大馬士革玫瑰精露 8、完美滋潤面霜 9、控油 10、甘菊去瑕膚面膜","台灣伊索化妝品股份有限公司","北市衛粧廣字105120150","1051211","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","1、眼膠-Dual Action Eye Gel 2、彈力緊緻乳液-Anti-Aging Serum 3、潔面乳(混合肌)-Cleanser(combination skin)4、潔面乳(乾性肌)-Cleanser(dry skin)","慕迭爾股份有限公司","北市衛粧廣字105120237","1051211","1061210","網路"
"臺北市","化粧品","1.Plantlife100%純精油〈單方〉-檸檬Lemon 2.純精油〈單方〉-雪松Cedarwood 3.純精油〈複方〉-清新自在Breath Easy 4.純精油〈複方〉-祥和Peace 5.純精油〈複方〉-提振Study Buddy 6.純精油〈複方〉-專注Focus 7.純精油〈複方〉-啟蒙Inspire 8.純精油〈複方〉-運動舒緩 Sport Relief9.純精油〈複方〉-靜心冥想Meditate 10.純精油〈複方〉-甦醒Awake","法萊國際股份有限公司","北市衛粧廣字105120315","1051211","1061210","網路"
"臺北市","化粧品","1.-6.Plantlife100%純精油〈複方〉-活力Energy2.平衡Balance3.愛Love4.希望Hope5.淨化Clcan House6.抒壓放鬆Spa 7.Plantlife戶外安心天然舒緩修護膏8.Plantlife戶外安心天然身體油","法萊國際股份有限公司","北市衛粧廣字105120316","1051211","1061210","網路"
"臺北市","化粧品","1.浸潤保濕純棉黑面膜2.靚白透亮純棉黑面膜3.濕潤蘆薈保濕微導隱形面膜","軒郁國際股份有限公司","北市衛粧廣字105120368","1051211","1061210","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","多水潤多焦點日拋隱形眼鏡","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北衛器廣字10605037","1060531","1070531","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","＂耀宏＂交流電力可調整式病床(未滅菌)","耀宏儀器廠有限公司","北衛器廣字10605038","1060622","1070622","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺中市","醫療器材","美麗秘密矽水膠日拋隱形眼鏡","永勝光學股份有限公司","中市衛器廣字10606101","1060607","1070607","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺中市","醫療器材","美麗秘密矽水膠日拋隱形眼鏡","永勝光學股份有限公司","中市衛器廣字10606102","1060607","1070607","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺中市","醫療器材","美麗祕密玻尿酸水潤多效保養液","永勝光學股份有限公司","中市衛器廣字10606091","1060621","1070621","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺中市","醫療器材","優梨雅彩色日拋隱形眼鏡等2件","永勝光學股份有限公司","中市衛器廣字10606092","1060622","1070622","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺中市","醫療器材","優梨雅彩色日拋隱形眼鏡等2件","永勝光學股份有限公司","中市衛器廣字10606093","1060622","1070622","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺中市","醫療器材","＂桃源＂肢體護具(未滅菌)","桃源貿易有限公司","中市衛器廣字10606090","1060613","1070613","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","藥品","允消舒黴乳膏10公絲/公克允消無黴乳膏允消舒黴噴劑１０毫克／公克允消康舒黴液暈速克止暈錠","永信藥品工業股份有限公司","中市衛藥廣字10606039","1060602","1070602","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺南市","醫療器材","＂仲群維＂機械式助行器(未滅菌)","仲群維企業有限公司","南市衛醫器廣字1060600002","1060608","1070608","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺南市","醫療器材","痬康腸溶膜衣錠40毫克","生達化學製藥股份有限公司二廠","南市衛醫器廣字1060500001","1060601","1070601","學術性醫療刊物"
"衛福部","藥品","抗疤消炎乳膏-恩","壽元化學工業股份有限公司","衛部藥廣字10605007","1060523","1070616","學術性醫療刊物"
"臺北市","醫療器材","小林退熱貼(未滅菌)、小林退熱貼(未滅菌)等2項產品","台灣小林藥業股份有限公司","北市衛器廣字106050081","1060523","1070522","電影、電視"
"臺北市","藥品","清新安摩樂、安摩樂外用液劑等2項產品","台灣小林藥業股份有限公司","北市衛藥廣字106050082","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","沛麗康軟膠囊","麗磐有限公司","北市衛藥廣字106050137","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂中天生技＂化療漾內服液","中天生物科技股份有限公司","北市衛藥廣字106050249","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","愛必敷組織黏膠","歐強國際有限公司","北市衛器廣字106050289","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.＂斯達克＂助聽器(未滅菌) 2.峰力助聽器(未滅菌)","利凌科技股份有限公司","北市衛器廣字106050305","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“幸一”貼退燒（未滅菌）","幸一生醫科技有限公司","北市衛器廣字106050331","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“伊藤”超音波系統、＂伊藤＂超音波系統等2項產品","理工科技工程顧問有限公司","北市衛器廣字106050351","1060523","1070522","網路"
"臺北市","醫療器材","＂西門子＂助聽器(未滅菌)","理工科技工程顧問有限公司","北市衛器廣字106050352","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","小林退熱貼(未滅菌)、小林退熱貼(未滅菌)等2項產品","台灣小林藥業股份有限公司","北市衛器廣字106050081","1060523","1070522","電影、電視"
"臺北市","藥品","清新安摩樂、安摩樂外用液劑等2項產品","台灣小林藥業股份有限公司","北市衛藥廣字106050082","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","沛麗康軟膠囊","麗磐有限公司","北市衛藥廣字106050137","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“伊藤”超音波系統、＂伊藤＂超音波系統等2項產品","理工科技工程顧問有限公司","北市衛器廣字106050351","1060523","1070522","網路"
"臺北市","藥品","＂中天生技＂化療漾內服液","中天生物科技股份有限公司","北市衛藥廣字106050249","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂西門子＂助聽器(未滅菌)","理工科技工程顧問有限公司","北市衛器廣字106050352","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","愛必敷組織黏膠","歐強國際有限公司","北市衛器廣字106050289","1060523","1070522","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","醫療器材","＂加美＂彩色日拋隱形眼鏡","加美光學股份有限公司","北衛器廣字10607027","1060724","1070724","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"新北市","醫療器材","＂加美＂彩色日拋隱形眼鏡","加美光學股份有限公司","北衛器廣字10607028","1060724","1070724","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"新北市","醫療器材","＂加美＂彩色日拋隱形眼鏡","加美光學股份有限公司","北衛器廣字10607029","1060724","1070724","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"新北市","醫療器材","＂加美＂彩色日拋隱形眼鏡","加美光學股份有限公司","北衛器廣字10607030","1060724","1070724","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"新北市","醫療器材","＂加美＂彩色日拋隱形眼鏡","加美光學股份有限公司","北衛器廣字10607031","1060724","1070724","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"桃園縣","藥品","1.Pletaal Tables50 大塚普達錠50毫克2.Pletaal Tables100大塚普達錠100毫克","台灣大塚製藥股份有限公司中壢工廠","桃衛藥廣字10607006","1060815","1070815","學術性醫療刊物"
"臺北市","醫療器材","曼秀雷敦抗菌痘痘貼","台灣曼秀雷敦股份有限公司","北市衛器廣字106070068","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","欣表飛鳴錠","台灣大正製藥股份有限公司","北市衛藥廣字106070151","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","欣表飛鳴錠","台灣大正製藥股份有限公司","北市衛藥廣字106070152","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂中美＂優美孅油切膠囊","興中美生技有限公司","北市衛藥廣字106070258","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.“日絆”可麗美絆創貼布(滅菌)2.“日絆”可麗美防水絆創貼布(滅菌)等2項產品","台灣日化股份有限公司","北市衛器廣字106070260","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","曼秀雷敦抗菌痘痘貼","台灣曼秀雷敦股份有限公司","北市衛器廣字106070068","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","欣表飛鳴錠","台灣大正製藥股份有限公司","北市衛藥廣字106070151","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","欣表飛鳴錠","台灣大正製藥股份有限公司","北市衛藥廣字106070152","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂中美＂優美孅油切膠囊","興中美生技有限公司","北市衛藥廣字106070258","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1.“日絆”可麗美絆創貼布(滅菌)2.“日絆”可麗美防水絆創貼布(滅菌)等2項產品","台灣日化股份有限公司","北市衛器廣字106070260","1060720","1070719","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","“康威” 愛康膚泡棉敷料 (滅菌),康威 多愛膚超薄型敷料(人工皮),＂康威＂ 愛康膚－銀 親水性纖維敷料","新加坡商康威特股份有限公司台灣分公司","北市衛器廣字106080041","1060720","1070818","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","金米矯正鏡片(未滅菌)","金米眼鏡有限公司","北市衛器廣字106070308","1060720","1070725","網路"
"臺北市","醫療器材","3M無痛保膚膜(滅菌/未滅菌),3M無痛保膚膜(滅菌/未滅菌)","台灣明尼蘇達礦業製造股份有限公司","北市衛器廣字106070327","1060720","1070730","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","耐血比注射劑 20微克/0.5毫升,耐血比注射劑 40微克/0.5毫升,耐血比注射劑 60微克/0.5毫升","台灣協和醱酵麒麟股份有限公司","北市衛藥廣字106080048","1060720","1070820","學術性醫療刊物"
"臺北市","醫療器材","拜安進血糖監測系統","台灣拜耳股份有限公司","北市衛器廣字106070330","1060720","1070730","電台"
