機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","南州健人藥師藥局","屏東縣","南州鄉","三民路149號","陳旺盛","男","08-8646828","Y"
"開業","永清堂藥局","屏東縣","林邊鄉","榮農路5巷7-3號","鄭茂清","男","","Y"
"開業","建源藥局","屏東縣","東港鎮","中正路６１號","康秀禎","","08-8322569、08*8330589","Y"
"開業","美美藥局","屏東縣","琉球鄉","中山路75之3號","康宗貴","男","0913737711","Y"
"開業","明德藥局","屏東縣","琉球鄉","本福村中山路151號","許淑珍","","08-8611278","Y"
"開業","琉球大藥局","屏東縣","琉球鄉","本福村中山路42-2號","蔡川福","男","08-8611999",""
"開業","大成藥局","屏東縣","佳冬鄉","石光村中山路92-2號","潘忠戶","男","08-8662976","N"
"開業","耀勝藥局","屏東縣","佳冬鄉","羌光路三之二號","鄭佳宗","男","088663 296","Y"
"開業","德馨藥局","屏東縣","佳冬鄉","石光村中山路185-3號","劉建輝","男","088661492","Y"
"開業","大眾藥師藥局〈新園店〉","屏東縣","新園鄉","烏龍村南興路300之1號","伍財慶","男","08-8338386","Y"
"開業","勝結藥局","屏東縣","新園鄉","新園村媽祖路106號","卓慧珍","女","08-8686811","Y"
"開業","建德藥局","屏東縣","新園鄉","興龍村中興5巷5號","朱崑源","男","08-8328929","Y"
"開業","郁達藥局","屏東縣","新園鄉","仙吉村仙吉路二十七之2號","黃碧玲","女","8681258","Y"
"開業","長安中西藥局","屏東縣","新園鄉","中洲村南興路194號","許評安","","08-8336986(o)、0985861456、08-8311079","Y"
"開業","吉利藥局","屏東縣","新園鄉","仙吉路１３７號","李明利","男","","Y"
"開業","新奇藥局","屏東縣","新園鄉","平和路３２７號","蔡佩蓉","女","08-8681423","N"
"開業","健安藥局","屏東縣","新園鄉","中洲村南興路一七０號","朱英治","男","08-8322649","Y"
"開業","聖德堂藥局","屏東縣","新園鄉","港西村中和路29號","邱江和","男","08-8683829、0920690034",""
"開業","蔡藥局","屏東縣","新園鄉","五房路３７３號","蔡文宏","男","08-8690291","Y"
"開業","德好藥師藥局","屏東縣","新園鄉","新東村新東路10之2號","許雅如","","08-8683012","N"
"開業","天泉藥局","屏東縣","枋寮鄉","地利村中華路２５７號","楊婕妤","女","088712280","Y"
"開業","吉村藥局","屏東縣","枋寮鄉","安樂村中山路85號","林瑟芬","女","08-8781593","Y"
"開業","仁慧藥局","屏東縣","枋寮鄉","安樂村中山路181號","蔣淑慧","女","","Y"
"開業","宏安藥局","澎湖縣","馬公市","中華路５４號","蔡惠如","","069273 048","Y"
"開業","東文藥局","澎湖縣","馬公市","東文里文山路66號","徐秀珍","女","06-9221433","Y"
"開業","信成藥局","澎湖縣","馬公市","中華路82-1號","辛英治","男","06-9276137","Y"
"開業","永安藥局","澎湖縣","馬公市","陽明路112號","許家華","男","06-9265317","Y"
"開業","宏淇藥局","澎湖縣","馬公市","大勇街50號","陳姿合","","069260782","Y"
"開業","益立康藥局","澎湖縣","馬公市","中華路293號","許銘發","男","06-9271017","Y"
"開業","新見安藥局","澎湖縣","馬公市","光復路９５號","陳瑞興","男","069277346","Y"
"開業","敏松藥局","澎湖縣","馬公市","民生路２５之９號","姚麗敏","女","069273241","Y"
"開業","金蘋果藥局","澎湖縣","西嶼鄉","外垵村167-21號","簡文欽","男","06-9983452","Y"
"開業","全民藥局","澎湖縣","湖西鄉","湖西村150-3號","林淑鈴","女","06-9920403","Y"
"開業","永昇藥局","花蓮縣","花蓮市","化道路２１２之１號","吳寶同","男","03-8225887","Y"
"開業","保康藥局","花蓮縣","花蓮市","建國路二段340號","張碧玩","女","03-8579760","Y"
"開業","義生藥局","花蓮縣","花蓮市","進豐街７９號","李玉麟","男","03-8354038","Y"
"開業","建生藥局","花蓮縣","花蓮市","復興街５６號","古賢清","男","03-8329817","Y"
"開業","華康藥局","花蓮縣","花蓮市","建國路１９６","官孟宏","男","03-8328366","Y"
"開業","宏卿藥局","花蓮縣","花蓮市","林森路４１９號","周淳卿","女","03-8328152","Y"
"開業","奧爾思藥局","花蓮縣","花蓮市","博愛街２１５號","楊秋菊","女","03-8325573","Y"
"開業","惠生藥局","花蓮縣","花蓮市","新港街４３號","林榮懋","男","03-8336836","Y"
"開業","易生藥局","花蓮縣","花蓮市","中正路４４３號","徐滄海","男","03-8322927","Y"
"開業","祥悅藥局","花蓮縣","花蓮市","和平路５４９號","詹慧文","女","03-8323808","Y"
"開業","富康大藥局","花蓮縣","花蓮市","中美路７３－２號一樓","蔡淑媛","女","03-8227396","Y"
"開業","和信藥局","花蓮縣","花蓮市","中福路１３３號","黃鵬翰","男","03-8330916","Y"
"開業","千登健保藥局","花蓮縣","花蓮市","中央路三段653號1-2樓","張?綸","男","8571950","Y"
"開業","安邦健康藥局","花蓮縣","花蓮市","中美路63-3號","黃美瑛","女","8341177","Y"
"開業","人仁藥局","花蓮縣","花蓮市","博愛街184-1號","林啟二","男","8332022、8332267、8332267","Y"
"開業","達榮藥局","花蓮縣","花蓮市","中福路194號","張詩蓉","女","03-8316020","Y"
"開業","全心藥局","花蓮縣","花蓮市","永興路1號","吳展蓉","","8223488","Y"
"開業","承祐藥局","花蓮縣","花蓮市","建國路266號","商麗虹","女","8338261、0933-481586","Y"
"開業","柏陞藥局","花蓮縣","花蓮市","和平路498號","陳思潔","女","03-8315339","Y"
"開業","維格藥局","花蓮縣","花蓮市","富國路４８號","宋家臻","男","03-8562335","Y"
"開業","惠光藥局","花蓮縣","花蓮市","國民九街31號","李素月","女","8339088",""
"開業","博文藥局","花蓮縣","花蓮市","光復街22號","陳明清","男","8345657","Y"
"開業","新希望藥局","花蓮縣","花蓮市","富國路10-3號","陳昱秀","女","8574450","Y"
"開業","活泉藥局","花蓮縣","花蓮市","中正路176號","林啟一","男","8316633","Y"
"開業","郭藥局","花蓮縣","花蓮市","中美路９５之３號","郭榮泉","男","03-8230761","Y"
"開業","吉康藥局","花蓮縣","花蓮市","中正路360號","劉興國","男","03-8331208","Y"
"開業","康復藥局","花蓮縣","花蓮市","中和街二○一號","徐秀琴","女","03-8323658、03-8360574","Y"
"開業","幸福藥局","花蓮縣","花蓮市","中正路170號","吳昱承","男","03-8361412","Y"
"開業","麗康藥局","花蓮縣","新城鄉","北埔路１２７號","曾麗君","女","03-8262836","Y"
"開業","黃藥局","花蓮縣","新城鄉","北埔路２０３號","黃淑貞","女","03-8267211","Y"
"開業","佳安藥局","花蓮縣","新城鄉","北埔村北埔路50號","朱榮林","男","8261608","Y"
"開業","永和藥局","花蓮縣","吉安鄉","建國路一段１４３之１號","蔡麗玲","女","03-8573247","Y"
"開業","吉安丁丁藥局","花蓮縣","吉安鄉","中華路二段11號","李美玲","女","03-8536772",""
"開業","荃安藥局","花蓮縣","吉安鄉","建國路二段277–1號","劉建祿","男","8579317","Y"
"開業","平安藥局","花蓮縣","光復鄉","忠孝路98號","吳東諺","男","8700765","Y"
"開業","快樂藥局","花蓮縣","光復鄉","中正路一段59號","張國輝","男","03-8700668","Y"
"開業","立健藥局","花蓮縣","瑞穗鄉","中華路92號","沈進武","男","8870184","Y"
"開業","瑞華藥局","花蓮縣","瑞穗鄉","中興路３５號","羅秋蘭","女","03-8871076","Y"
"開業","東玉藥局","花蓮縣","玉里鎮","大同路45-2號","陳惠文","女","03-8884617","Y"
"開業","仁德藥局","花蓮縣","玉里鎮","中華路１４０號","黃啟銘","男","03-8882333","Y"
"開業","里安藥局","花蓮縣","玉里鎮","復興街30號","林淑芳","女","8883232","Y"
"開業","正安藥局","花蓮縣","玉里鎮","中山路二段９１號","林政鋒","男","03-8882528","Y"
"開業","仁仁藥局","花蓮縣","玉里鎮","光復路１５２號","邵敬業","男","03-8886566","Y"
"開業","德興藥局","花蓮縣","玉里鎮","中山路二段５８號","鄭明珍","男","03-8889408","Y"
"開業","錦玉藥局","花蓮縣","玉里鎮","民生街44巷31號","陳皆志","","03-8880648","Y"
"開業","福慶藥局","花蓮縣","玉里鎮","光復路８６號","莊瑞虎","男","03-8883328","N"
"開業","成安藥局","臺東縣","台東市","中華路二段334號","孔柏雄","男","089-339188",""
"開業","森和藥局","臺東縣","台東市","大順路3號","林森河","男","089/511880","Y"
"開業","豐田藥局","臺東縣","台東市","中興路四段495之1號1樓","劉幸娥","女","089-384057","Y"
"開業","強生藥師藥局","臺東縣","台東市","更生路766號","劉秀枝","女","089-226867","Y"
"開業","杏林藥局","臺東縣","台東市","光明路一二六號","許金鈿","男","089-328674","Y"
"開業","賀順藥局","臺東縣","台東市","更生路五十六號","陳啟正","男","089-345223","Y"
"開業","健康大藥局","臺東縣","台東市","新生路４８９號","陳郁惠","女","089347 049","Y"
"開業","晃成藥局","臺東縣","台東市","更生路４９４號","吳碧玉","女","089336 981","Y"
"開業","大長春藥局","臺東縣","台東市","中山路３５３號","李建億","","089322 466","Y"
"開業","日安藥局","臺東縣","台東市","大順路19號","劉慧貞","女","089/516116","Y"
"開業","華英藥局","臺東縣","台東市","中華路一段８４４號","劉梅英","女","089329 670","Y"
"開業","康泰藥局","臺東縣","台東市","博愛路360號","戴碧珠","女","089-349889、0921577514","Y"
"開業","東農藥局","臺東縣","台東市","新生路227號","李釆碧","","089-353195","Y"
"開業","安康藥局","臺東縣","卑南鄉","太平村和平路一一一號","陳燕修","女","089/383737","Y"
"開業","平安藥局","臺東縣","鹿野鄉","中華路二段5號","陳韋名","男","089-550688","Y"
"開業","鹿野藥局","臺東縣","鹿野鄉","中華路二段一四六號一樓","林思坊","女","089/552027","Y"
"開業","東沐藥局","臺東縣","鹿野鄉","鹿野村中華路二段7號","林東杰","男","",""
"開業","大豐藥局","臺東縣","關山鎮","中華路38號","羅明政","","089810 502","Y"
"開業","宏順藥局","臺東縣","關山鎮","中華路１６號","闕豐泰","男","089813 536","Y"
"開業","連晟藥局","臺東縣","池上鄉","中山路326號","張壯賢","男","",""
"開業","五和藥局","臺東縣","池上鄉","福原村中山路１１０號","辜仲修","男","089862 745","N"
"開業","上和藥局","臺東縣","池上鄉","忠孝路八十六號","王金菊","女","089-864171","Y"
"開業","新東和藥局","臺東縣","東河鄉","泰源村本部落１４４號","吳董傳","男","089891 329","N"
"開業","建成藥局","臺東縣","成功鎮","五權路２９號","蔡喜榮","男","089851 091","Y"
"開業","成功健康藥局","臺東縣","成功鎮","中山路17號","蔡承展","男","089-853332、0929-289693","Y"
"開業","伯安健康藥局","臺東縣","長濱鄉","長濱村10鄰長濱路108號","黃玉琴","女","089-832519","Y"
"開業","三杏藥局","臺東縣","太麻里鄉","太麻里街263號","周凱健","","","Y"
"開業","仁川藥局","臺東縣","太麻里鄉","太麻里街238號","李美慧","女","089-781312","Y"
"開業","仁和藥局","臺東縣","太麻里鄉","太麻里街二六五之一","劉明仁","男","089/781523","Y"
"開業","大武藥局","臺東縣","大武鄉","大武村復興路54號","范少奇","","089-791288",""
"開業","丁藥局","臺東縣","大武鄉","復興路78號","丁美純","女","089-791555","N"
"開業","大金藥局","金門縣","金沙鎮","汶沙里五福街1號","王俊傑","男","","Y"
"開業","大山藥局","金門縣","金湖鎮","新市里中正路2之2號","黃金鈴","女","(082)333290","Y"
"開業","東馬健康藥局","金門縣","金湖鎮","太湖路二段213號","謝惠金","","(082)337735",""
"開業","大森藥局","金門縣","金城鎮","民生路28、30號1、2樓","王逢俊","男","(082)325100","Y"
"開業","金城藥師藥局","金門縣","金城鎮","民權路228之1號","藍孟宏","男","(082)391125",""
"開業","大賀藥局","金門縣","金城鎮","民生路3號","謝采穎","女","","Y"
"開業","金志忠藥局","金門縣","金城鎮","東門里莒光路11號","洪啟榮","男","(082)325813","Y"
"開業","康佑藥局","金門縣","金城鎮","中興路161巷9號1樓","徐冰如","女","","Y"
"開業","康總藥局","金門縣","金城鎮","西門里莒光路156號","莊龍好","女","(082)316053","Y"
"開業","建祥武昌藥局","臺北市","中正區","武昌街一段29號1樓","羅詩雯","女","23314038","Y"
"開業","中力藥局","臺北市","中正區","襄陽路13之5號、15號","黃裕仁","男","23611775","Y"
"開業","躍獅南門藥局","臺北市","中正區","中華路二段39巷10號","林佑名","男","02-23141111","Y"
"開業","怡誠藥局","臺北市","中正區","汀州路二段二一二號","黃世堯","男","23625100","Y"
"開業","東鴻藥局","臺北市","中正區","臨沂街７１巷３號","陳仙救","","0223218648","N"
"開業","杭州藥局","臺北市","中正區","丹陽街２９號１樓","劉兆琳","男","23912538","Y"
"開業","丞良藥局","臺北市","中正區","南昌路一段７８號地下一樓","劉嘉敏","女","33938868","Y"
"開業","華大藥局","臺北市","中正區","金門街８號","邱郭悅治","女","0223682425","Y"
"開業","東華藥局","臺北市","中正區","汀州路三段一一三號","張平馬","","0223640582","Y"
"開業","大愛生活藥局","臺北市","中正區","汀州路二段232號","陳峙瑞","男","02-23661155","Y"
"開業","博昇藥局","臺北市","中正區","連雲街72號","王志榮","男","02-23581898","Y"
"開業","大安藥局","臺北市","中正區","新生南路一段一○六號","陳芸馥","女","0223213186","Y"
"開業","中心藥局","臺北市","中正區","汀州路三段１２１號","楊淑真","女","0223689889","Y"
"開業","南和藥局","臺北市","中正區","泉州街１４１號","趙常元","","","Y"
"開業","崇信藥局","臺北市","中正區","齊東街８８號","黃榮欽","男","0223417557","Y"
"開業","楊藥局","臺北市","中正區","臨沂街２９巷１８號","楊明仁","男","0223414449","Y"
"開業","和康大藥局","臺北市","中正區","忠孝東路一段７８號１樓","江惟芳","","0223213787","Y"
"開業","仁杏藥局","臺北市","中正區","汀州路一段３８４號","劉瑞榮","男","0223013621","Y"
"開業","凱玲藥局","臺北市","中正區","青島東路四之六號一樓","劉建松","男","2392-6268","Y"
"開業","厚安藥局","臺北市","中正區","羅斯福路四段九十巷二之一號","張錫清","男","23672231","Y"
"開業","南昌健康人生藥局","臺北市","中正區","南昌路1段153號","陳玉珊","女","02-23969382","Y"
"開業","佑康大藥局","臺北市","中正區","汀州路二段64號","蔡佳容","女","23683602","Y"
"開業","佳和藥局","臺北市","中正區","黎明里公園路30號","吳鴻翔","","","Y"
"開業","平康藥局","臺北市","大同區","延平北路三段二十一號","林志卿","男","02-25986111","Y"
"開業","亞元大藥局","臺北市","大同區","承德路3段39號","鐘忠政","男","25950532",""
"開業","中興聯合藥局","臺北市","大同區","鄭州路127號","莊珮汝","","02-25502952","Y"
"開業","三銘大藥局","臺北市","大同區","迪化街一段80號","林春玉","女","0225583392","Y"
"開業","惠眾藥局","臺北市","大同區","重慶北路三段三三五巷四十三號","曹淑惠","女","0225981269","Y"
"開業","柯藥局","臺北市","大同區","重慶北路三段３３５巷６號","柯明道","男","0225948515","Y"
"開業","得意藥師藥局","臺北市","大同區","延平北路二段229號","黃國原","男","25534294","Y"
"開業","弘仁全民藥局","臺北市","大同區","重慶北路二段１４５號","章凌壽","男","0225579235","Y"
"開業","建祥藥局","臺北市","大同區","寧夏路17號、17-1號","陳金祥","男","0225564339","Y"
"開業","三省大藥局","臺北市","大同區","民族西路３０３巷１９號１樓","洪文煙","男","0225353540","Y"
"開業","泰元藥局","臺北市","大同區","哈密街九十一號","林淑慎","女","0225914592","Y"
"開業","正中藥局","臺北市","大同區","民族西路二一三號","陳迺仁","男","0225976937","N"
"開業","保慶藥局","臺北市","大同區","保安街21號","賴?如","女","0225538988","Y"
"開業","裕仁藥局","臺北市","大同區","迪化街二段270之1號","洪均照","男","0225910064","Y"
"開業","慈仁藥局","臺北市","大同區","歸綏街２６１號１樓","楊泰平","男","0225572733","Y"
"開業","快安藥局","臺北市","大同區","南京西路282、284號","陳靜如","女","25561925","Y"
"開業","大龍峒美妝藥局","臺北市","大同區","大龍街二九二號","賴文能","男","25955256","Y"
"開業","健康美藥局","臺北市","大同區","民族西路165號","李秀茹","女","25976707","Y"
"開業","富康藥局","臺北市","大同區","延平北路二段126號","黃思賢","男","0937050350","Y"
"開業","大信藥局","臺北市","中山區","林森北路159巷6號","張正明","男","0225719080","Y"
"開業","承恩藥局","臺北市","中山區","林森北路１１９巷５５號１樓","徐桂蘭","女","0225603749","Y"
"開業","慈海藥局","臺北市","中山區","中原街一四三號","蕭玉珠","女","25940989","N"
"開業","中崙藥局","臺北市","中山區","八德路二段三０七號","陳珠美","女","27114971","Y"
"開業","優豐藥局","臺北市","中山區","民生東路一段三十二號","李政坤","男","0225602565","Y"
"開業","龍江藥局","臺北市","中山區","龍江路356巷14號","黃雅玲","女","25023724","Y"
"開業","大直藥局","臺北市","中山區","北安路617號1樓","黃成仲","男","0225320522","Y"
"開業","隆盛藥局","臺北市","中山區","復興北路50號3樓之1","張冠珠","女","27316053","Y"
"開業","淮濟藥師藥局","臺北市","中山區","北安路570號(實際營業地址:1樓及地下1樓)","郭惟華","男","85098636","Y"
"開業","聖晨藥局","臺北市","中山區","農安街140號","陳秀維","男","25960359","Y"
"開業","錦西春天生活藥局","臺北市","中山區","錦西街10號","李易瑩","女","25312658","Y"
"開業","中山藥局","臺北市","中山區","林森北路128號","謝誌榮","男","25236979、0937661282","Y"
"開業","盛康藥局","臺北市","中山區","吉林路397號","梁峻豪","男","","Y"
"開業","OK藥師藥局","臺北市","中山區","興安街95號","呂發財","男","25170068","Y"
"開業","中興藥局","臺北市","中山區","長安東路2段226號","鄭陳智","女","02-27774628","Y"
"開業","建誠中西藥局","臺北市","中山區","龍江路385之1號","蔡博全","","02-25158608","Y"
"開業","大直小太陽藥局","臺北市","中山區","北安路607-1號","林秀美","女","85093208","Y"
"開業","王中興藥局","臺北市","中山區","龍江路273號","姜巧玲","女","2503-4281","Y"
"開業","廣福中西藥局","臺北市","中山區","錦州街406號","張永煌","男","25189489","Y"
"開業","大樹龍江藥局","臺北市","中山區","龍江路242號","李柏融","男","25035666","Y"
"開業","昶青林森藥局","臺北市","中山區","林森北路119巷52號","陳香光","女","02-25639939","Y"
"開業","麗恩藥局","臺北市","中山區","林森北路575之5號","施冠州","男","02-25981982","Y"
"開業","農安盛康藥局","臺北市","中山區","農安街267號","葉惠茹","女","(02)25038205","Y"
"開業","美康正康藥局","臺北市","中山區","北安路616之1號、618號2樓之1","林佳璇","女","25323077","Y"
"開業","祥泰藥局","臺北市","中山區","林森北路136號","洪榮宏","男","02-25614200","Y"
"開業","良佑藥局","臺北市","中山區","撫順街６之２號１樓","張孝玲","女","0225916402","Y"
"開業","長生藥局","臺北市","中山區","松江路３６２巷５５號１樓","陳碧娥","女","0225816210","Y"
"開業","視美藥局","臺北市","中山區","民權東路三段６０巷８號１樓","莊振昇","男","0225019597","N"
"開業","中泰藥局","臺北市","中山區","長春路３１１號","陳秋鎮","男","0225029297","N"
"開業","建元藥局","臺北市","中山區","德惠街７９巷８號１樓","謝惠玲","女","0225967763","N"
"開業","展佑藥局","臺北市","中山區","長春路一四六之一號","洪慧婷","女","25232803","Y"
"開業","永佳安藥局","臺北市","中山區","四平街48號","楊美伶","","0225674969","N"
"開業","名章藥局","臺北市","中山區","興安街５１－５號１樓","廖學章","男","0225034331","N"
"開業","長青藥局","臺北市","中山區","興安街５５號１樓","程寓熙","男","0225053160","Y"
"開業","榮昌藥局","臺北市","中山區","雙城街十七之三號","許火登","男","","Y"
"開業","華友藥局","臺北市","中山區","龍江路３５６巷２７號之１","余月華","女","0225007159","Y"
"開業","第一藥局","臺北市","中山區","合江街１７巷６號","林天造","男","0225030124","Y"
"開業","惠友藥局","臺北市","中山區","一江街６０號一樓","楊榮展","男","0225712813","N"
"開業","武璋大藥局","臺北市","中山區","伊通街９７號之２","沈慶宗","男","0225072026","Y"
"開業","滿順藥局","臺北市","中山區","伊通街５４號１樓","劉錫慶","男","0225075283","Y"
"開業","啄木鳥藥局","臺北市","松山區","八德路四段209號(一、二層)、211號(一、二層)","林鴻文","男","27422413","Y"
"開業","上典藥局","臺北市","松山區","光復北路172號","黃筠","男","25450095","Y"
"開業","又又藥局","臺北市","松山區","民生東路五段238號","林欣志","男","27422743","Y"
"開業","台北長庚維康藥局","臺北市","松山區","敦化北路199巷2弄1號","洪嘉妤","女","2719-9386","Y"
"開業","安郁藥局","臺北市","松山區","八德路三段１２巷５１弄１６號１樓","彭紫櫻","女","0225774551","Y"
"開業","傑安藥局","臺北市","松山區","八德路二段４３７巷７弄８號１樓","許文安","男","27524155","Y"
"開業","德恩藥師藥局","臺北市","松山區","八德路二段３７８號１樓","許榕恩","女","27782829","Y"
"開業","躍獅松和藥局","臺北市","松山區","八德路四段666之1號","鄭奇峰","男","27492569","Y"
"開業","京東藥局","臺北市","松山區","南京東路五段272號","林欣愷","男","27679503","Y"
"開業","佑翔藥局","臺北市","松山區","民生東路五段95號","陳振祥","男","","Y"
"開業","綠杏三民藥局","臺北市","松山區","三民路108之29號","蘇芳潔","女","2756-8353","Y"
"開業","慶昌藥局","臺北市","松山區","延吉街29號","王俊傑","男","25770820","Y"
"開業","健康活力藥師藥局","臺北市","松山區","民生東路五段163號","李協昌","男","","Y"
"開業","松田藥局","臺北市","松山區","延吉街9-6號","邱鴻昌","男","25798005、0975577809","Y"
"開業","康珆和藥師藥局","臺北市","松山區","光復南路25號","盧治蓉","女","27425777","Y"
"開業","康麗藥局","臺北市","松山區","南京東路3段303巷20號","張麗香","女","02-27174117","Y"
"開業","正昇藥師藥局","臺北市","松山區","南京東路五段３４８號一樓","王照允","男","27680993","Y"
"開業","予志藥局","臺北市","松山區","富錦街521號","王明媛","女","02-27623522","Y"
"開業","仁弘藥局","臺北市","松山區","民生東路三段１１３巷２５弄６號１樓","陳淑芳","女","0227136764","Y"
"開業","李得安藥局","臺北市","松山區","民生東路五段３６巷８弄１１號一樓","李建輝","男","0287871655","Y"
"開業","榮星藥局","臺北市","松山區","南京東路四段１３３巷５弄１號","周金成","男","0227124696","Y"
"開業","明一藥局","臺北市","松山區","南京東路五段５９巷２８弄２５號１樓","楊春芳","女","0227691654","Y"
"開業","東北藥局","臺北市","松山區","新東街３巷２號","郭素英","女","0227612625","Y"
"開業","萬泰藥局","臺北市","松山區","敦化北路222巷38號","林志勳","男","27135891","Y"
"開業","延壽藥局","臺北市","松山區","延壽街３２７號","朱炳權","男","0227685159","Y"
"開業","益華藥局","臺北市","松山區","民生東路五段１３８巷６號","羅浩展","","0227624898","Y"
"開業","新光藥局","臺北市","松山區","八德路三段99巷4號","李台艷","男","0225775672","N"
"開業","德靈藥局","臺北市","松山區","富錦街５４８號","蔡燕雪","女","0227646998","Y"
"開業","健全藥局","臺北市","松山區","民權東路三段１０３巷２０號","羅添旺","男","0227128293","Y"
"開業","欣生藥局","臺北市","松山區","民生東路五段１３８巷１號","王瑟宜","女","27567611","Y"
"開業","中崙五代全民藥局","臺北市","松山區","延吉街７之２號１樓","陳健成","男","25700079","N"
"開業","上允藥局","臺北市","松山區","民生東路五段78號","陳玉芬","女","0227696905","Y"
"開業","百岳藥局","臺北市","大安區","和平東路二段311巷11號","黃淑美","女","27551037、0922150236","Y"
"開業","博昱大藥局","臺北市","大安區","樂業街148號、150號","許淑芬","女","23776199","Y"
"開業","康祥藥局","臺北市","大安區","忠孝東路4段216巷21號","蘇文慧","女","27734975","Y"
"開業","太醫藥局","臺北市","大安區","和平東路一段162號","陳甫勣","","02-23685125","Y"
"開業","明星大藥局","臺北市","大安區","光復南路430之1號","陳姵諠","女","27023747","Y"
"開業","博昱仁愛藥局","臺北市","大安區","仁愛路4段65號","陳錫?","女","02-87739258","Y"
"開業","吾家藥局","臺北市","大安區","信義路4段265巷6之1號","張瑋淵","男","","Y"
"開業","國泰維康藥局","臺北市","大安區","仁愛路4段266巷15弄20號","張家瑞","男","27542185","Y"
"開業","羅斯福藥局","臺北市","大安區","羅斯福路3段283巷9弄3號","徐世興","","02-23699606、0223634302","Y"
"開業","徐榮三藥局","臺北市","大安區","通安街八九號一樓","徐榮三","男","0227383515","Y"
"開業","長虹藥局","臺北市","大安區","忠孝東路4段216巷63號","曾喬薇","女","27210232、02-27210232、27214652","Y"
"開業","惠盈藥局","臺北市","大安區","辛亥路二段171巷31號","王柏盈","女","87321366","Y"
"開業","安居藥局","臺北市","大安區","安居街19號","羅苔萍","女","02-23773537","Y"
"開業","中力信義藥局","臺北市","大安區","信義路四段51號","陳秉弘","男","23250266","Y"
"開業","中山樂方藥局","臺北市","大安區","仁愛路四段112巷12號","林翰均","男","","Y"
"開業","愛維康生活藥局","臺北市","大安區","四維路170巷21號","張耀宇","男","27059791","Y"
"開業","天康忠孝藥局","臺北市","大安區","忠孝東路三段223之1號","蘇珍儀","女","77137763","Y"
"開業","世康藥局","臺北市","大安區","延吉街246號","鄭家宏","男","27015758","Y"
"開業","惠良藥局","臺北市","大安區","和平東路3段93之1號","許碩辰","男","0911661943、02-27387872","Y"
"開業","康乃馨藥局","臺北市","大安區","建國南路1段327號","沈珊珊","女","23257097","Y"
"開業","奇威藥局","臺北市","大安區","泰順街48之1號","蘇柏元","男","23651110","Y"
"開業","躍獅新生藥局","臺北市","大安區","和平東路二段20號","李佳駿","男","02-23623367","Y"
"開業","百立藥局","臺北市","大安區","和平東路三段二二八巷六六號一樓","陳文斌","","0227327211","Y"
"開業","宏恩藥局","臺北市","大安區","大安路一段一八一號一樓","黃森洲","男","0227000956","Y"
"開業","千瑞藥局","臺北市","大安區","忠孝東路三段300號B3","石青瑞","男","77450558","N"
"開業","安和藥局","臺北市","大安區","安和路一段102巷3 號","黃靜嬋","女","27092349","Y"
"開業","佳美藥局","臺北市","大安區","復興南路一段二六一之三號一樓","陳煌儒","男","27054430","Y"
"開業","欣平藥局","臺北市","大安區","忠孝東路三段一九九號","曾純純","女","27751912","Y"
"開業","祥瑞中西大藥局","臺北市","大安區","復興南路1段107巷49號","陳信成","男","27752551","N"
"開業","吳順安藥局","臺北市","大安區","濟南路三段二二號之一一樓","吳秀美","女","0227810087","Y"
"開業","北陸藥局","臺北市","大安區","和平東路三段二七八號一樓","施振源","男","0227323594","Y"
"開業","杏友藥局","臺北市","大安區","復興南路二段一五一巷二五號","羅元泉","男","0227079451","Y"
"開業","麗樺藥師藥局","臺北市","大安區","麗水街3號","陳靜玟","女","23952628","Y"
"開業","四維藥局","臺北市","大安區","復興南路二段一五一巷四三號一樓","黃廣明","男","0227094222","Y"
"開業","靜園藥局","臺北市","大安區","和平東路2段118巷57之1號","陳翠華","女","0227336390","Y"
"開業","欣榮藥局","臺北市","大安區","瑞安街二七０號一樓","黎作郎","男","0227023710","N"
"開業","永康藥局","臺北市","大安區","麗水街6之2號","許順安","男","23279362","Y"
"開業","永誠藥局","臺北市","大安區","忠孝東路4段216巷25之1號","林素美","女","0227520273","Y"
"開業","正昌藥局","臺北市","大安區","通化街三八巷九號一樓","郭文成","男","0227540070","Y"
"開業","台安藥局","臺北市","大安區","和平東路二段三五三號一樓","邱清照","女","27549099","Y"
"開業","建如藥局","臺北市","大安區","和平東路三段２２８巷１１號１樓","石博文","男","0227331456","Y"
"開業","順天堂藥局","臺北市","大安區","龍泉街八四號一樓","吳嘉昇","男","0223627149","Y"
"開業","大愛健康藥局","臺北市","大安區","敦化南路2段63巷65號","邱成龍","男","27092156","Y"
"開業","青康藥局","臺北市","大安區","延吉街二四八號一樓","林崑雄","男","0227086623","Y"
"開業","施寶藥局","臺北市","大安區","安東街五０之五號一樓","李文志","男","0227114175","Y"
"開業","欣安藥局","臺北市","萬華區","東園街190、192號","徐秀媚","女","22265758","Y"
"開業","新六福藥局","臺北市","萬華區","漢口街二段５５號一樓","楊英雄","男","0223315101","N"
"開業","龍口藥局","臺北市","萬華區","艋舺大道一二○巷三十五號","駱國祥","男","0223365680","N"
"開業","日新藥局","臺北市","萬華區","漢口街二段９０巷５號","楊秀如","女","0223814095","N"
"開業","皇祥藥局","臺北市","萬華區","萬青街１６５號１樓","許淑珍","女","0223375676","Y"
