巧維他納豆萃取物膠囊	佳兒樂健康事業	高雄市	中文標示不符(未標警語)		2005-02-13	高市衛食字10233984100號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
精選特嫩無沙紫菜	永豐城企業有限公司	新竹市	中文標示不符(未登載廠商資訊、有效日期及營養宣稱)	福興國小	2005-03-13	府授衛食字1020200715號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
滷鴨翅(有效日期102.02.22)	食悅商行	台中市	中文標示不符(未標示重量、容量或數量、原產地及營養標示)		2005-03-13	中市衛食藥字1020042838號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
酵素山楂紅果	九龍齋食品有限公司	高雄市	一般標示及營養標示不符	合一生機園股份有限公司(棉花田生機園地)	2005-03-13	高市衛食字10234068600號	食品衛生管理法第17條	處新台幣2萬元罰鍰	
米血糕	如記食品有限公司	高雄市	中文標示不符(未符合真空包裝食品標示相關規定)		2005-07-13	高市衛食字10234069600號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
柏森烏龍茶	伯森茶行	高雄市	中文標示不符(未標示重量、容量或數量及廠商名稱)		2005-08-13	高市衛食字10234149500號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
益療康大豆異黃酮	聚陽生技有限公司	高雄市	中文標示不符(未標示添加物用途)		2005-08-13	高市衛食字10234144300號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
蛋糕	黃金蟻食品行	高雄市	中文標示不符(品名與成分標示不符)		2005-08-13	高市衛食字10234116200號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
牛軋糖夾心餅乾	裕大行	高雄市	中文標示不符(未標示有效日期、廠商地址)	屏東中央市場內攤商	2005-09-13	高市衛食字10234250500號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
紅棗	璟元堂生物科技有限公司	高雄市	中文標示不符(標示產品性質不符、有效日期印製模糊不易辨識)	順發堂蔘藥行	2005-10-13	高市衛食字10234255300號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
6688素食香精	佑盈有限公司	彰化縣	中文標示不符		2013-01-22	府授衛食字1020025317號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
手摘果物-碳燻烏梅李	泰泉食品股份有限公司	彰化縣	中文標示不符		2013-01-23	府授衛食字1020027330號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
紫蘇梅	富田食品廠股份有限公司	彰化縣	中文標示不符	大潤發流通事業股份有限公司內湖分公司	2013-01-23	府授衛食字1020027323號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
陽春麵	新欣發食品有限公司	高雄市	中文標示不符(廠商名稱、電話、地址)		2013-01-21	高市衛食字10230526000號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
美味鮮	德裕有限公司	新北市	營養標示不符		2013-02-20	北府衛食藥字1021292808號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
野戰牛肉乾	欣欣生技食品股份有限公司	雲林縣	中文標示不符		2013-02-20	府衛食字1027000163號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
名農山藥薑母茶	名間鄉農會	南投縣	中文標示不符		2013-02-20	府授衛食字1020036211號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
藥膳產品(火鍋)	紘泰健康餐飲店	高雄市	中文標示不符		2013-02-20	高市衛食字1021377700號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
散裝香菇絲	富豊行	新竹市	標示不符		2013-02-27	府授衛食字1020200585號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
醬油瓜子	大發行	台中市	中文標示不符		2013-02-27	中市衛食藥字1020017082號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
高慶泉精緻蔭瓜	高慶泉股份有限公司	南投市	營養標示不符		2013-02-26	府授衛食字1020041687號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
椎茸雞肉糙米粥	日正食品工業股份有限公司	南投市	營養標示不符		2013-02-26	府授衛食字1020041812號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
皇族台灣優荳花生	家會香食品股份有限公司	南投市	營養標示不符		2013-02-26	府授衛食字1020041775號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
喜年來山藥蛋捲	喜年來股份有限公司	南投市	營養標示不符		2013-02-26	府授衛食字1020041800號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
金吉順金牌碳烤絲	馥馝軒有限公司	台中市	中文標示不符(未標食品添加物名稱)		2013-02-25	中市衛食藥字1020016849號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
Ancor安可清	曼哈頓企業有限公司	高雄市	中文標示不符(未標示警語)		2013-02-22	高市衛食字10231424000號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
YES雞腳凍	劉師傅夫人點心坊	高雄市	中文標示不符		2013-03-27	高市衛食字10232751700號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
芬餉自然(冰釀水果、藍莓、蔓越莓)	泰泉食品股份有限公司	台中市	營養標示、中文標示不符		2013-03-26	中市衛食藥字1020027957號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
元氣能量C發泡顆粒	人生製藥股份有限公司	台中市	營養標示不符	中貞藥局	2013-03-22	中市衛食藥字1020026736號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
怡寶綠益軟膠囊	大墩藥業有限公司	台中市	中文標示不符(廠商名稱、電話、地址)	大安西藥房	2013-03-22	中市衛食藥字1020026734號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
幸運星棒糖	金陽富貿易股份有限公司	高雄市	中文標示不符		2013-03-19	高市衛食字10232322500號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
懷鄉原味麵茶	枝仔冰城實業股份有限公司	高雄市	營養標示不符		2013-03-20	高市衛食字10232506800號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
水果熊軟糖	佳合企業有限公司	台中市	中文標示(添加物標示)		2013-03-21	中市衛食藥字1020027185號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
舒爽喉口含片	福康生技開發有限公司	台中市	中文標示(添加物標示)	和美和田藥局	2013-03-21	中市衛食藥字1020027189號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
威力巧克力夾心酥	慶德貿易有限公司	基隆市	標示不符		2013-03-19	府授衛食貳字1020026780號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
惠立補錠	欣強生技有限公司	高雄市	中文標示不符(未標多食無益、原產地)	大安西藥房	2013-03-19	高市衛食字10232318900號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
中藥瘦羊肉羊肉爐	阿秀羊肉有限公司	彰化縣	一般標示及營養標示不符		2013-03-18	府授衛食字1020082628號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
金品渡船頭芝麻醬田燒餅	今口香調理食品有限公司	台中市	標示不符(未標示廠商地址)	台灣糖業股份有限公司金銀島購物中心	2013-03-18	中市衛食藥字1020025812號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
天助本舖淮山藥靈芝粉	蔡○魁	台中市	營養標示不符		2013-03-18	中市衛食藥字1020025323號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
榮記肉鬆(紅禮盒內有2小包裝)	邱○溢	彰化縣	標示不符(無標示有效日期)		2013-03-13	府授衛食字1020077080號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
哆拉A夢牛奶布丁棉花糖	果子町有限公司	台中市	中文標示不符	彩琿實業有限公司七堵營業所(微學館)	2013-03-13	中市衛食藥字1020023013號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
澳洲帶回-Natural life蜂膠膠囊365粒裝4500含運購買2瓶送蜂膠牙膏	蔡○甄	新竹市	無中文標示		2013-03-13	府授衛食字1020200622號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
賜樂健膠囊、順寶膠囊	崇瑞貿易股份有限公司	高雄市	中文標示不符		2013-03-13	高市衛食字10232074100號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
酸甜木瓜絲	宋○鄉	台中市	中文標示不符(未標廠商電話)	勝美西藥房	2013-04-24	中市衛食藥字1020040373號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
南瓜子	廖○	高雄市	中文標示不符(未標有效期限)		2013-04-23	高市衛食字10233491800號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
帶皮八仙果、八仙果	券正實業有限公司	高雄市	營養標示內容格式有誤		2013-04-22	高市衛食字10233616100號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
ENERGY MAX GEL 邁克仕能量包、贈品：aminoMaxBCAA+PLUS(Grape)、aminoMaxBCAA+PLUS(Lemon)	登薾國際貿易有限公司	新北市	中文標示不符(未標示添加物用途)贈品無中文標示	城市綠洲股份有限公司中和分公司	2013-04-22	北府衛食藥字1021597962號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
海之味	統記食品有限公司	高雄市	中文標示不符(未標示添加物用途)		2013-04-22	高市衛食字10233592200號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
金字招牌純蒜酥(300g/包)	志忠有限公司	彰化縣	營養標示不符	興佳里商行	2013-04-22	府授衛食字1020121364號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
目明亮口服液	永祥藥業有限公司	彰化縣	中文標示不符(未標示添加物用途)	婕登藥局	2013-04-19	府授衛食字1020119876號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
自然原素-芭樂乾	弘志食品有限公司	高雄市	中文標示不符(未標示添加物用途)		2013-04-19	高市衛食字10233534700號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
福成陳年蔭醬、蔭冬瓜、原汁蔭鼓、蔭苦瓜	福成醬園	臺南市	營養標示不符(份數未以整數標示及內容量未以公制標示)		2013-04-19	府衛食藥字1020271849號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
香菇湯圓	蔡○榮	高雄市	中文標示不符(有效日期標示方式、廠商名稱、電話、地址與規定不符)	大安西藥房	2013-04-18	高市衛食字10233434600號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
麻辣鴨翅	黑咪瑪有限公司	台中市	營養標示不符		2013-04-17	中市衛食藥字1020035965號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
客果子-原味芝麻、客果子-原味紅豆、客果子-原味花生	神奇興業有限公司	苗栗縣	一般標示及營養標示不符(無有效日期、營養標示、保存期限雙重標示)	苗栗銅鑼客委會客家文化園區販賣部	2013-04-15	府衛食字1020010383號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
咖啡粉(有效日期2014.04.14)	天蘭有限公司	新北市	中文標示不符(未標示咖啡因含量)	大流通生鮮百貨大賣場	2013-04-18	北府衛食藥字1021579439號	食品衛生管理法第17, 19條	處新台幣4萬元罰鍰	
蟹肉辣醬(有效日期2014.10.31)	天蘭有限公司	新北市	中文標示不符(添加物標示不實)	大流通生鮮百貨大賣場	2013-04-18	北府衛食藥字1021579439號	食品衛生管理法第17, 19條	處新台幣4萬元罰鍰	
新侒四珍排骨湯	陳○華	彰化縣	中文標示不符(未標示內容物名稱、重量、廠商名稱、電話號碼及地址)		2013-04-25	府授衛食字1020126542號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
黃金黑糖脆片	福爾摩沙酒業有限公司	南投縣	未標示營養標示	吳美麗攤商	2013-04-26	中市衛食藥字1020040953號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
黃金蜆精益補湯	馬來西亞商科士威有限公司台灣分公司	台中市	中文標示不符(未標示添加物用途)	馬來西亞商科士威有限公司台灣分公司彰化田中特惠屋	2013-04-30	中市衛食藥字1020042340號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
Oriyen納豆四合一	馬來西亞商科士威有限公司台灣分公司	台中市	中文標示不符(未標示警語)	馬來西亞商科士威有限公司台灣分公司彰化田中特惠屋	2013-04-30	中市衛食藥字1020042324號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
爽口舒喉糖(無糖)	馬來西亞商科士威有限公司台灣分公司	台中市	中文標示不符(未標示添加物用途)	馬來西亞商科士威有限公司台灣分公司彰化田中特惠屋	2013-04-30	中市衛食藥字1020042339號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
玉米粉	信宏商行	台中市	未標示營養標示	和順商行	2013-04-30	中市衛食藥字1020042331號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
蔥燒牛肉麵	嘉南食品行	高雄市	中文標示不符(品名與食品本質不符)		2013-05-13	高市衛食字10234350600號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
卡賀米的果子(海苔口味)	德一食品工業(股)公司	苗栗縣	一般標示及營養標示不符		2013-05-13	府衛食字1020012980號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
炒天貝	聯興國際科技有限公司	苗栗縣	一般標示不符(無有效日期、內容量與營養標示含量不符、未標示飽和脂肪及反式脂肪含量、成分應依含量多寡由高志低標示、未標示原產地)		2013-05-16	府衛食字1020014180號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
中華百頁豆腐	恆義食品實業股份有限公司	高雄市	中文標示不符(品名與食品本質不符)		2013-05-13	高市衛食字10234350600號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
楊記醉雞、鴨系列(雞腿肉)	福賀生鮮商行	高雄市	中文標示不符(謹標示訂購電話)	賀康超市文川店	2013-05-17	高市衛食字10234465900號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
肉骨茶(有效日期：2014.03.31)	新曼谷有限公司	新北市	中文標示不符(未標示廠商地址、飽和脂肪、反式脂肪、營養標示單位錯標)	印良商行	2013-05-17	北府衛食藥字1021841089號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
合源艾思寧軟膠囊	合源實業有限公司	新北市	中文標示不符(未標示內容物名稱(成分))	真豐藥局鹿港店	2013-05-17	北府衛食藥字1021841010號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
芋頭蕃薯蘇(有效日期02.13)	盧○純	新北市	中文標示不符(未標示廠商名稱、營養標示格式錯誤)標示涉及生理功能之誇大、易生誤解	獅子林餅舖	2013-05-20	北府衛食藥字1021841010號	食品衛生管理法第17, 19條	處新台幣4萬元罰鍰	
甘甜梅	信來農產行	高雄市	中文標示不符(未標示警語)		2013-05-23	高市衛食字10234737000號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
黑師傅比樂口捲心酥巧克力口味(有效日期：2013.10.24)、黑師傅比樂口捲心酥草莓口味(有效日期：2013.09.13)、黑師傅比樂口捲心酥黑糖口味(有效日期：2013.09.02)	台灣威化企業有限公司	新北市	中文標示不符(未標示原產地、色素)	家樂福股份有限公司台北新店分公司	2013-05-23	北府衛食藥字1021829961號	食品衛生管理法第17, 19條	處新台幣4萬元罰鍰	
卡茲烘焙爆米花系列-海苔口味(有效日期：2013.04.22)	台灣司麥爾食品股份有限公司	新北市	營養標示不符	統一超商南投縣第78分公司	2013-05-23	北府衛食藥字1021860696號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
南園花生湯圓、鮮肉湯圓(有效日期2013.01.24)；一品園水餃大王(玉米豬肉水餃、招牌豬肉水餃、高麗菜水餃、韭菜水餃)	鍀灃有限公司	新北市	一般標示、營養標示不符	松青商業(股)公司錦州分公司、松青超西坪店	2013-05-23	北府衛食藥字1021859154號	食品衛生管理法第17條	處新台幣4萬元罰鍰	
檸檬酸造粒	銓亞股份有限公司	南投縣	中文標示不符(未標示食品添加物)		2013-05-27	府授衛食字1020107658號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
十全大補湯(有效日期102.6.3)、紅圓幸運糖-花生糖、麵線(平安幸福組)	茂喜股份有限公司	新北市	中文標示不符未標示成分及重量；未標示有效日期、重量及營養標示		2013-05-29	北府衛食藥字1021915596號	食品衛生管理法第17條	處新台幣4萬元罰鍰	
登豐在來米粉(有效日期：2014.08.02)；蝦仁(有效日期：2013.10.25)	弘大昌貿易有限公司	新北市	中文標示不符(標示與檢驗結果不符)；中文標示不符(未依規定標示所有內容物)	家福股份有限公司台北林口分公司、家福股份有限公司台北新店分公司	2013-05-29	北府衛食藥字1021912332號	食品衛生管理法第17, 19條	處新台幣4萬元罰鍰	
小蘇打、明礬粉、碳酸氫銨	中興化工原料行	臺中市	外包裝未標示重量、容量或數量、廠商名稱、地址、電話、有效日期、食品添加物字號		2013-06-28	中市衛食藥字1020064176號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
樹薯粉、冬筍樹薯粉	中和澱粉股份有限公司	南投縣	無原產地標示		2013-06-26	府授衛食字1020129677號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
Now Foods蜂膠	黃○洲	苗栗縣	無中文標示		2013-06-24	府授衛食字1020018230號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
黑木耳粉、首烏黑豆粉	江○復	高雄市	中文標示不符(未標示宣稱添加成分、有限日期錯誤、、營養成分標題及格式與規定不符、營養標示欄無標示外包裝所稱「高鈣質食物纖維」		2013-06-24	高市衛食字10235825600號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
豐泉威力敏Dr.Pro LAC-PRO	冠君雅實業有限公司	高雄市	無中文標示、營養標示格式錯誤		2013-06-20	高市衛食字10235755600號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
米粉、鳳梨汁	合平貿易有限公司	高雄市	營養標示不符(熱量標示誤差正負超過20%)、外包裝標示不符(未標示原汁含有率)		2013-06-19	高市衛食字10235691000號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
柏森麥香紅茶	柏森茶行	高雄市	未標示營養標示		2013-06-17	高市衛食字10235618100號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
豆類(黃豆、綠豆)、麵粉、太白粉	口美商社	苗栗縣	無營養標示、產品重量標示與規定不符、黃豆未標示基因改造或非基因改造		2013-06-17	府衛食藥字1020017471號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
炸酥粉、太白粉	上欣商店	臺中市	未標示營養標示		2013-06-13	中市衛食藥字1020056858號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
果汁棒	鴻興食品行	雲林縣	未標示食品添加物己二烯酸鉀用途名稱「防腐劑」		2013-06-10	府授衛食字1027000630號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
「滋幼明」、「適酵」兒童咀嚼錠	世鴻藥業有限公司	雲林縣	未標示食品添加物右旋甘露醇、Ｄ-山梨醇用途名稱「甜味劑」		2013-06-10	府授衛食字1027000631號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
梅-純正香蔥油	張○富	雲林縣	營養標示不符規定(未標示反式脂肪及飽和脂肪)		2013-06-10	高市衛食字1027000632號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
自然果物：鐵道88水果軟糖(小)	立晟彩珍有限公司	臺中市	未標示食品添加物山梨醇用途名稱「甜味劑」		2013-06-07	中市衛食藥字1020057640號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
聖峯黃金鴨	聖峯行	高雄市	一般標示不符(有效日期欄標示為製造日期)、未依真空黃豆製品標示「非供即食 應充份加熱」		2013-06-04	高市衛食字10235164900號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
福味手工麻花捲	福味企業社	屏東縣	未標示營養標示		2013-06-03	屏府授衛食字10231622700號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
咿點心法式餅	長松食品有限公司	臺中市	未標示食品添加物維他命E用途名稱「抗氧化劑」與規定不符		2013-07-01	中市衛食藥字1020065001號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
鯊魚丸	王○和	苗栗縣	一般標示與規定不符(無有效日期、內容重量)		2013-07-01	府授衛食字1020018943號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
抹茶粉	寶珍茶葉有限公司	苗栗縣	一般標示及營養標示與規定不符		2013-07-01	府授衛食字1020018564號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
阿喜羅C片	人生製藥股份有限公司	臺中市	未標示食品添加物山梨醇用途名稱「甜味劑」		2013-07-02	中市衛食藥字1020065446號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
Liqua Spirulina	睿立濠國際有限公司	臺中市	一般標示及營養標示與規定不符		2013-07-02	中市衛食藥字1020065189號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
新竹貢丸	全國漁聯商行	臺中市	未標示營養標示		2013-07-02	中市衛食藥字102006600號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
薑黃素	益生緣	新北市	一般標示與規定不符		2013-07-03	北府衛食藥字1022136934號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
鯊寶(鯊魚軟骨粉膠囊)	松裕實業股份有限公司	高雄市	一般標示不實、未標示每顆膠囊所提供每日基準值百分比、未加註標示「一日請勿超過○顆」警語		2013-07-03	高市衛食字10236113300號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
三達發酵、小蘇打	王茶化工原料行	臺中市	未標示使用食品範圍、限量及使用限制與規定不符		2013-07-04	中市衛食藥字1020064482號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
鳳梨酥	立祥食品行	臺中市	未標示食品添加物己二烯酸鉀用途名稱「防腐劑」		2013-07-04	中市衛食藥字1020065427號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
麥光光冰鎮滷味真空包裝即食食品	麥光光商行	高雄市	中文標示不符(未符合真空包裝食品標示相關規定)		2013-07-04	高市衛食字10236364700號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
志成切麵	志成切麵店	高雄市	未標示營養標示及有效日期		2013-07-04	高市衛食字10236273100號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
優質羊乳片	駿國商行	高雄市	一般標示與規定不符(品名與食品本質不符)		2013-07-05	高市衛食字10236343200號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
竹炭花生	海龍王食品有限公司	臺中市	一般標示與規定不符(有效日期標示與規定不符)		2013-07-08	中市衛食藥字1020067742號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
赤靈芝膠囊	山輝行	臺北市	一般標示及營養標示與規定不符、標示涉易生誤解		2013-07-08	北市衛食藥字10233273600號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
醬油	老饕滷味	宜蘭縣	無中文標示		2013-07-11	府授衛食字1020016568號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
手工素麵、松露造型巧克力、DELACRE比利時巧克力牛奶棒	好市多股份有限公司	高雄市	營養標示與規定不符(標示值不在誤差允許範圍內)		2013-07-11	高市衛食字10236460200號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
蜜汁素肉乾	王○鈺	苗栗縣	中文標示不符(標示純素，檢出蔥成分陽性）		2013-07-12	府授衛食字1020020364號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
原味蘿蔔乾	松西農產行	雲林縣	未標示食品添加物名稱(檢出二氧化硫，未標示)		2013-07-16	府授衛食字1027000784號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
永芳味素醬油、永芳高級醬油、永芳高級油膏	永芳醬園股份有限公司	新北市	一般標示與規定不符、有效日期涉標示不實		2013-07-18	北府衛食藥字1022249218號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
紅魚片	彌陀順發有限公司	高雄市	食品添加物標示與規定不符(未完全屬實)		2013-07-18	高市衛食字10236787300號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
巴西莓粉、白芝麻醬	胡麻園商行	高雄市	營養標示方式及內容、素食標示有誤、標示「高鈣、高鐵」未標示其含量		2013-07-22	高市衛食字10236730100號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
蘿蔔糕	亞洲龍食品股份有限公司	高雄市	外包裝字體大小標示與「市售真空包裝食品標示相關規定」不符		2013-07-23	府授衛食字10236902200號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
己六醇、硬酯酸鎂、銨明礬	春成工業原料有限公司	嘉義市	無中文標示、食品添加物自行分裝且外包裝標示不符規定		2013-07-24	高市衛食字1025102636號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
上格超濃縮複方元氣補精	恆安製藥工業股份有限公司	臺中市	一般標示與規定不符(未標示廠商地址)		2013-07-24	中市衛食藥字1025102636號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
Super Enzyme	陳○安	高雄市	無中文標示	露天拍賣網站	2013-07-24	高市衛食字10236865600號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
桶裝水	賀展淨水有限公司	高雄市	未依規定打印有效期限		2013-07-25	高市衛食字10236943400號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
七彩珍珠粉圓	頂隆食品有限公司	臺中市	一般標示、營養標示與規定不符(未標示廠商地址及電話、「飽和脂肪」項目及含量)		2013-07-25	中市衛食藥字1020075851號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
優喜C錠	優生製藥廠股份有限公司	臺中市	營養標示格式有誤、食品添加物未標示用途名稱		2013-07-26	中市衛食藥字1020077073號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
極品鐵觀音生巧克力	巧克力雲莊有限公司	苗栗縣	無營養標示與規定不符		2013-07-26	府授衛食字1020022000號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
阿鴻養生藥膳羊肉爐	豐正貿易有限公司	臺中市	一般標示與規定不符(未標示有效日期)		2013-07-29	中市衛食藥字1020077271號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
波立C+鋅防護氣泡錠-橙香口味、波立綜合維他氣泡錠-橙香口味	普羅藥品行銷有限公司	臺中市	成分含「阿斯巴甜」未標示警語		2013-07-29	中市衛食藥字1020075652號	食品衛生管理法第17條	處新台幣1.5萬元罰鍰	
五龍維他命水果軟糖	五龍生技有限公司	臺中市	品名宣稱「維他命」，違反「市售包裝食品營養宣稱規範」之規定		2013-07-29	中市衛食藥字1020074098號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
小鈕扣乾香菇、香菇	賴媽媽香菇	臺中市	一般標示方式錯誤（以油性筆手寫製造日期具易脫落特性）、未標示營養標示		2013-07-29	中市衛食藥字1020074262號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
仙楂餅	許○文	新北市	一般標示方式錯誤(有效日期以貼紙單獨浮貼)、其他一般標示項目未標示		2013-07-31	北府衛食藥字1022308523號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
川辣豆干	雨多田食品	臺中市	食品添加物「己二烯酸」未標示用途名稱「防腐劑」、營養標示與其他產品相同		2013-07-31	中市衛食藥字1020076332號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
毛家公主靈芝膠囊	環扣國際事業股份有限公司	苗栗縣	營養標示與規定不符		2013-07-31	府授衛食字1020022281號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
天姿麗窈窕燃之錠	嘉珍生技股份有限公司斗六廠	雲林縣	未標示食品添加物(苯甲酸)	台中祥和大藥局	2013-08-01	府衛食字1027000883號	食品衛生管理法第17條	處新台幣3萬元罰鍰	
薑黃	禾康行	雲林縣	未標示營養標示、素食種類、有效日期	南投復生中藥行	2013-08-01	府衛食字1027000884號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
水晶粉條	光軒食品股份有限公司	台中市	未標示有效日期	苗栗味之鄉商行	2013-08-02	中市衛食藥字1020078243號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
抹茶粉	寶珍茶葉有限公司	苗栗縣	營養標示與規定不符(兒茶素非七大營養素項目)		2013-08-02	府衛食字1020022426號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
什穀米	晉舜國際開發有限公司	台中市	未標示有效日期、標示"素食可用"、營養標示錯誤(未標示飽和脂肪、反式脂肪、熱量計算錯誤)。	苗栗建鑫商行	2013-08-05	中市衛食藥字1020079307號	食品衛生管理法第22條	處新台幣3萬元罰鍰	
MEGABON Drink美加朋	赫尼康國際有限公司	台中市	未標示警語(成分:貓爪藤、魔鬼爪)	台北皇佳大藥局	2013-08-05	中市衛食藥字1020079341號	食品衛生管理法第22條	處新台幣1.5萬元罰鍰	
