衛署健食字第A00096號	衛署健食字	可爾必思發酵乳 (安益乳)	2007/5/10	台灣可爾必思股份有限公司	核可	「乳三胜」(VPP,IPP)	輔助調節血壓功能	「有助於延緩血壓上升」			
衛署健食字第A00098號	衛署健食字	台糖果寡醣	2007/6/12	台灣糖業股份有限公司	核可	果寡醣（1-kestose＋Nystose計）	胃腸功能改善	有助於增加腸道益生菌	(1)腸躁症及糖尿病患者食用前請先洽詢醫師或營養師；(2)多食無益。		
衛署健食字第A00097號	衛署健食字	舒甘調達食品膠囊	2007/6/10	宇力鑫生技股份有限公司	核可	薑黃素、甘草素	護肝功能（針對化學性肝損傷）	「根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清中GOT(AST)和GPT(ALT)值」	1.GOT、GPT持續異常升高可能是肝病變所引起，應立即就醫；2.本品含甘草素，可能與藥物產生交互作用，需服用其他藥物時，應請教醫師或藥師；3.本產品請勿長期或大量食用；4.孕婦忌食；5.血鉀過低或高血壓患者不宜食用。		
衛署健食字第A00101號	衛署健食字	綠寶綠藻片	2007/7/15	台灣綠藻工業股份有限公司	核可	葉綠素為品管指標	免疫調節功能	根據動物試驗結果顯示具有以下功效：1.有助於促進免疫細胞之增生能力2.有助於促進血清IgG抗體之生成			
衛署健食字第A00100號	衛署健食字	益力蔘	2007/7/5	信東生技股份有限公司園區分公司	核可	每顆膠囊含總人蔘配醣體 Total Ginsenosides (以Re、Rb1、Rc、Rd總和計算)	抗疲勞功能	可加速運動後恢復期血乳酸及血氨濃度下降，有助於增進運動後疲勞的消除			
衛署健食字第A00102號	衛署健食字	寶茯苓	2007/7/10	杏輝藥品工業股份有限公司	核可	羊毛蘭烷三萜類 Lanostanes	免疫調節功能	經動物及體外實驗證實：（1）有助於促進細胞免疫能力。（2）有助於促進強化自然殺手細胞活性。經動物實驗證實：（1）有助於減少主導第 型過敏反應IgE抗體生成。（2）有助於調節細胞激素分泌。			
衛署健食字第A00103號	衛署健食字	大地素材金穗豆漿低糖高纖	2007/8/21	味全食品工業股份有限公司	核可	大豆蛋白,菊糖inulin	調節血脂功能	經動物實驗證實： 有助於降低血中總膽固醇。			
衛署健食字第A00104號	衛署健食字	味全健康食用油	2007/9/1	味全食品工業股份有限公司	核可	油酸,亞麻油酸,次亞麻油酸	調節血脂功能	根據動物試驗結果證實：1.有助於降低血中總膽固醇。2.有助於降低血中低密度脂蛋白膽固醇(LDL-C)			
衛署健食字第A00105號	衛署健食字	統一TGL機能優酪乳	2007/9/5	統一企業股份有限公司	核可	1. 胺基乙酸glycine 2. 胺基丙酸alanine 3. 胺基乙磺酸	護肝功能（針對化學性肝損傷）	根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清中GOT (AST)和GPT (ALT)值。			
衛署健食字第A00106號	衛署健食字	乳香世家優酪乳	2007/9/10	光泉牧場股份有限公司	核可	1.總乳酸菌數 2.Bifidobacterium lactis	胃腸功能改善	有助於:1.增加腸內益生菌。2.減少腸內害菌 (Clostridium perfringens)。3.改善腸內細菌菌相。			
衛署健食字第A00128號	衛署健食字	養樂多 300LIGHT 活菌發酵乳	2008/7/11	養樂多股份有限公司	核可	養樂多代田菌(L. casei Shirota) 300億個以上	輔助調整過敏體質功能,免疫調節功能,胃腸功能改善	經動物試驗結果：1.有助於促進自然殺手細胞活性。2.有助於促進吞噬細胞活性。3.有助於促進血清中IgA、IgM抗體之生成。經動物試驗結果：1.有助於增加腸內益生菌。2.有助於減少腸內害菌。3.有助於改善腸內細菌菌相。經動物實驗結果證實：1.有助於減緩過敏原誘發之呼吸道阻力增加的現象。2.有助於減緩過敏原誘發之促發炎細胞激素IL-6的含量。3.有助於減緩過敏原誘發之IgE抗體的生成。	警語：有免疫力低下或自體免疫相關疾病者，食用前請洽詢醫師。	注意事項：(1)均衡的飲食及適當的運動為身體健康的基礎。(2)本產品添加砂糖，請注意熱量攝取。	
衛署健食字第A00129號	衛署健食字	LP33機能優酪乳	2008/7/2	統一企業股份有限公司	核可	100億個總乳酸菌(Streptococcus thermophilus菌, Lactobacillus paracasei菌, Lactobacillus bulgaricus菌)以上	輔助調整過敏體質功能	「經動物實驗結果證實：  有助於促進第一型T輔助細胞活性。」			
衛署健食字第A00130號	衛署健食字	樂亦康膠囊	2008/7/11	景岳生物科技股份有限公司	核可	Lactobacillus paracasei 33	輔助調整過敏體質功能,免疫調節功能	(一)輔助調整過敏體質：1.輔助調整過敏體質。2.經動物實驗結  果證實：(1)有助於減少血清中特異性IgE抗體之生成。(2)有助於降低脾臟細胞IL-5分泌量。(二)免疫調節功能：經動物實驗結果證實：1.有助於促進T淋巴細胞增生。2.有助於調節細胞激素IL-2及IL-10分泌量。3.有助於增加特異性OVA-IgG抗體之生成。	本產品不能取代正規醫療及相關藥品，使用前建議諮詢醫師的意見。	1.建議睡前或空腹食用。2.可打開膠囊倒出粉末溶於少量飲水或飲料中，食用本產品時水溫勿超過45℃。	
衛署健食字第A00131號	衛署健食字	益康寶膠囊	2008/7/9	三晃生物科技股份有限公司	核可	(-)Epigallocatechin gallate (-)Epicatechin	護肝功能（針對化學性肝損傷）	經動物實驗結果：對四氯化碳誘發之大鼠肝臟損傷， 1.有助於降低血清中GOT (AST)和GPT (ALT)值。 2.有助於增加血清中白蛋白含量。			
衛署健食字第A00132號	衛署健食字	威望高濃度魚油	2008/7/18	維達有限公司	核可	魚油	調節血脂功能	經動物實驗證實： 有助於降低血中三酸甘油酯。			
衛署健食字第A00133號	衛署健食字	膳纖熟飯健康多穀飯	2008/8/8	南僑化學工業股份有限公司	核可	難消化性麥芽糊精	調節血糖功能	經動物實驗證實： 有助於降低空腹血糖值。			
衛署健食字第A00134號	衛署健食字	活綠美杜莎藻膠囊	2008/10/2	光璧企業股份有限公司	核可	含Beta-胡蘿蔔素	護肝功能（針對化學性肝損傷）	經動物試驗結果證實：對於四氯化碳誘導肝臟損傷，有助於降低血清中GPT (ALT)、GOT (AST)值。			
衛署健食字第A00135號	衛署健食字	保亦康口含錠	2008/8/26	景岳生物科技股份有限公司	核可	副乾酪乳桿菌Lactobacillus paracasei(景岳ADP-1菌粉)	牙齒保健功能	有助於減少牙菌斑內突變型鏈球菌數量 (Streptococcus mutans)。			
衛署健食字第A00136號	衛署健食字	統一木瓜牛乳	2008/8/28	統一企業股份有限公司	註銷	菊苣纖維	胃腸功能改善	有助於改善人體腸道細菌菌相。			
衛署健食字第A00137號	衛署健食字	台糖活力養生飲	2008/10/2	台灣糖業股份有限公司	核可	以多醣體及牛磺酸為品管指標成分	免疫調節功能	根據動物試驗結果顯示，具有下列功效：1.有助於促進吞噬細胞活性。2.有助於促進樹狀細胞活性。3.有助於促進自然殺手細胞活性。			
衛署健食字第A00138號	衛署健食字	光泉活菌鮮乳	2008/9/5	光泉牧場股份有限公司	核可	雙叉桿菌	胃腸功能改善	1.有助於增加腸內益生菌(雙叉桿菌) 2.有助於減少腸內害菌 3.有助於改善腸內細菌菌相			
衛署健食字第A00139號	衛署健食字	保健牛蒡精華素	2008/11/17	保健科技股份有限公司	核可	1. 總多酚Total polyphenols。 2. 氯原酸Chlorogenic acid。	胃腸功能改善	經動物實驗結果證實，有助於胃黏膜之保護作用。			
衛署健食字第A00140號	衛署健食字	光泉鈣質強化牛乳	2008/11/27	光泉牧場股份有限公司	核可	鈣質	骨質保健功能	本產品提供良好之鈣質可幫助骨質保健			
衛署健食字第A00141號	衛署健食字	敏自寧膠囊	2008/10/15	創益生技股份有限公司	核可	約氏乳酸菌(Lactobacillus johnsonii EM1)	輔助調整過敏體質功能	經動物試驗證實： 1.有助於減少過敏反應相關細胞激素IL-5之分泌。 2.有助於提升脾臟細胞增生能力。			
衛署健食字第A00142號	衛署健食字	頂級四物鐵飲料	2008/10/7	中天生物科技股份有限公司	核可	甘胺酸亞鐵	促進鐵吸收功能	根據動物試驗結果顯示，具有下列功效：1.有助於促進鐵吸收。2.有助於增加血紅素生成。			
衛署健食字第A00143號	衛署健食字	高麗人蔘雞精	2008/12/30	佳格食品股份有限公司	核可	雞精『以總支鏈胺基酸「Leucine(白胺酸)、Isoleucine(異白胺酸)、Valine(纈胺酸)』	抗疲勞功能	經動物實驗結果證實： 1.有助於改善血液中尿素氮代謝， 2.有助於提高肝醣濃度並增加運動耐力， 3.有助於延緩疲勞發生及消除疲勞之功效。	支鏈有機酸尿症（例如楓糖尿症）患者應避免食用。	請洽詢醫師或營養師有關食用本產品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00146號	衛署健食字	遠東極品 CV-66 有機茯加力藻錠(小球藻)	2009/1/16	遠東生物科技股份有限公司	核可	亞麻油酸( Linoleic acid ) 次亞麻油酸(α-Linolenic acid)	調節血脂功能	經動物試驗結果證實，有助於降低血中三酸甘油酯。			
衛署健食字第A00149號	衛署健食字	白蘭氏木寡醣 + 乳酸菌粉狀	2009/1/22	馬來西亞商食益補國際股份有限公司台灣分公司	註銷	總乳酸菌 木寡醣 菊苣纖維	胃腸功能改善	有助於增加腸內益生菌			
衛署健食字第A00145號	衛署健食字	御茶園每朝健康烏龍	2008/12/30	維他露食品服份有限公司	核可	兒茶素(catechins) 菊苣纖維(inulin)	調節血脂功能	經動物實驗結果證實：有助於降低血中總膽固醇。			
衛署健食字第A00144號	衛署健食字	紐崔萊薄荷大蒜片	2009/1/22	安麗日用品股份有限公司	核可	蒜胺酸(Alliin)、潛在大蒜素	調節血脂功能	1.有助於延緩低密度脂蛋白之氧化。 2.有助於降低血清總膽固醇。 3.有助於降低血清低密度脂蛋白膽固醇。			
衛署健食規字第000001號	衛署健食規字	濟生活力深海魚油膠囊	2009/2/20	濟生化學製藥廠股份有限公司	核可	EPA、DHA	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。			
衛署健食字第A00151號	衛署健食字	威望麥苗精	2009/3/20	維達有限公司	核可	膳食纖維	調節血脂功能	經動物實驗證實：1.有助於降低血中總脆固醇。 2.有助於降低血中低密度脂蛋白膽固醇。			
衛署健食字第A00121號	衛署健食字	養樂多藍莓高鈣優酪乳	2008/5/28	養樂多股份有限公司	核可	活性乳酸菌	胃腸功能改善	根據動物實驗結果： 1. 有助於增加腸內益生菌2. 有助於改善腸內細菌菌相			
衛署健食字第A00147號	衛署健食字	桂格機能燕麥片	2009/3/31	佳格食品股份有限公司	核可	β-聚葡萄醣(β-Glucan) ;鉻（Cr）	調節血糖功能	有助於降低飯前（空腹）血糖值。對禁食血糖值偏高者，具有輔助調節作用。			
衛署健食字第A00152號	衛署健食字	黑烏龍茶	2009/3/30	台灣三得利股份有限公司	核可	烏龍茶聚合多酚	不易形成體脂肪功能	（１）有助於減低飲食脂肪的吸收。　 （２）有助於減少體脂肪之形成。			
衛署健食字第A00154號	衛署健食字	桐核麥藍莓微泡飲料	2009/5/22	桐核麥生物科技股份有限公司	核可	多醣體	免疫調節功能	經動物實驗及體外細胞實驗證實：(1)有助於促進細胞激素IL-2分泌(2)有助於促進血清中IgG、IgM抗體之生成(3)有助於促進自然殺手細胞活性			
衛署健食字第A00148號	衛署健食字	挪威深海魚油薑黃+E膠囊	2009/1/20	阿一國際股份有限公司	失效	Omega-3 acids	調節血脂功能	有助於降低血中三酸甘油酯			
衛署健食規字第000002號	衛署健食規字	如新華茂精選魚油	2009/6/19	美商如新華茂股份有限公司台灣分公司	核可	魚油純度(EPA+DHA)	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。			
衛署健食字第A00157號	衛署健食字	正宗蜆精	2009/7/7	佳格食品股份有限公司	核可	肝醣	護肝功能（針對化學性肝損傷）	「根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷具有下列功效：(1)有助於降低血清中GOT (AST) 和GPT (ALT)值。(2)有助於增加血清中白蛋白含量。			
衛署健食字第A00161號	衛署健食字	桂格 100 % 喝的燕麥	2009/7/7	佳格食品股份有限公司	核可	β-聚葡萄醣(β-Glucan)	調節血脂功能,不易形成體脂肪功能	(一)調節血脂功能：經動物實驗證實：1.有助於降低血中三酸甘油酯。2.有助於降低血中總膽固醇。3.有助於降低血中低密度脂蛋白膽固醇。(二)不易形成體脂肪功能：經動物實驗結果證實：有助於減少體脂肪之形成。	(1)攝取本產品應取代等量之日常穀類飲食。(2)多食無益。	(1)請洽詢醫師或營養師有關使用本產品之意見。(2)在嚴謹的營養均衡與熱量控制，以及適當的運動條件下，適量攝取本產品有助於不易形成體脂肪。	
衛署健食字第A00150號	衛署健食字	台糖釋蟲草菌絲體	2009/3/22	台灣糖業股份有限公司	核可	腺苷和麥角固醇	免疫調節功能	根據動物試驗結果證實：有助於促進免疫細胞增生能力。			
衛署健食字第A00159號	衛署健食字	茶裏王濃韻烏龍茶	2009/8/10	統一企業公司	核可	兒茶素		(一)調節血脂功能：「有助於延緩低密度脂蛋白之氧化。」(二)不易形成體脂肪功能：「有助於減少體脂肪之形成。」			
衛署健食字第A00160號	衛署健食字	茶裏王濃韻日式綠茶	2009/8/10	統一企業股份有限公司	核可	兒茶素	調節血脂功能	「有助於延緩低密度脂蛋白之氧化。」			
衛署健食規字第000004號	衛署健食規字	麥荷氏紅麴膠囊	2009/8/18	台灣商美股份有限公司	核可	每3粒膠囊含含HMG-COA 還原酵素抑制劑Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。			
衛署健食規字第000003號	衛署健食規字	台糖精選魚油膠囊	2009/7/31	台灣糖業股份有限公司	核可	w-3 脂肪酸(EPA、DHA)	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。			
衛署健食規字第000005號	衛署健食規字	台糖紅麴膠囊	2009/8/14	台灣糖業股份有限公司	核可	HMG-COA 還原酵素抑制劑（Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。			
衛署健食字第A00155號	衛署健食字	得意的一天五珍寶健康調合油	2009/8/20	佳格食品股份有限公司	核可	油酸	調節血脂功能	經動物實驗證實：有助於降低血清中總膽固醇。	1.三少(少鹽、少糖、少油)的飲食原則，有助身體健康。2.本品為一般食用油，係供調理使用；非為膳食補充品，不宜直接食用。3.請依使用方式及建議攝取量調理，多食無益。		
衛署健食字第A00156號	衛署健食字	千沛純清可得膠囊	2009/7/25	新萬仁化學製藥股份有限公司	核可	含HMG-COA還原酵素抑制劑Monacolin K	調節血脂功能	有助於降低血中總膽固醇。			
衛署健食字第A00158號	衛署健食字	心之友達Q10紅麴膠囊	2009/8/14	逢興生物科技股份有限公司	核可	a. 輔酵素Q10;  b. HMG-CoA還原酵素抑制劑Monacolin K	調節血脂功能	1.有助於降低血中總膽固醇及低密度脂蛋白膽固醇含量。2.有助於延緩血中低密度脂蛋白之氧化，有助於減少發生心血管疾病的危險因子。			
衛署健食字第A00165號	衛署健食字	台糖蜆精	2009/10/23	台灣糖業股份有限公司	核可	肝醣（glycogen）		(1)根據動物試驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於&#64009;低血清中GOT（AST）及GPT (ALT)值。(2)經動物實驗結果證實：「有助於延緩疲勞發生之功效。」			
衛署健食字第A00166號	衛署健食字	沛優素膠囊	2009/10/23	有容農業生物技術有限公司	核可	以kinsenoside作為品管指標成份	護肝功能（針對化學性肝損傷）	根據動物實驗結果，對四氯化碳誘發之大鼠肝臟損傷，有助於降低血清中GOT(AST)和GPT(ALT)值。			
衛署健食字第A00171號	衛署健食字	愛之味純濃燕麥(天然原味)	2009/10/30	愛之味股份有限公司	核可	β-聚葡萄糖	調節血脂功能	有助於降低血中總膽固醇。			
衛署健食字第A00172號	衛署健食字	台糖寡醣乳酸菌	2009/12/8	台灣糖業股份有限公司	核可	果寡醣及活性乳酸菌	胃腸功能改善	經動物實驗結果證實，有助於增加腸內益生菌。			
衛署健食字第A00173號	衛署健食字	納麴Q10膠囊	2009/11/10	永信藥品工業股份有限公司	核可	Monacolin K	調節血脂功能	1. 有助於降低血中總膽固醇(TC)2. 有助於降低血中低密度脂蛋白膽固醇(LDL-C)3. 有助於減少發生心血管疾病的危險因子	1.患有嚴重疾病、感染症、肝病或外科手術等情況，請勿食用。2.是否適用於膽固醇之控制，應先諮詢醫師。3.本產品不應替代藥品使用。 4.1 5歲以下小孩、懷孕或哺乳期間婦女及服用抗凝血藥品（warfarin）之病患，請勿食用。		
衛署健食規字第000006號	衛署健食規字	懷特麴寶&reg;天然紅麴膠囊	2009/10/9	懷特生技新藥股份有限公司	核可	HMG-CoA還原酵素抑制劑Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效乃由學理得知，非由實驗確認。	1. 患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。2. 是否適用於膽固醇之控制，應先徵詢醫師。3. 本產品不應替代藥品使用。		
衛署健食字第A00164號	衛署健食字	衛傑膠囊	2009/9/18	葡萄王生技股份有限公司	核可	活性總乳酸菌	胃腸功能改善	有助於減少胃幽門螺旋桿菌之數量。			
衛署健食字第A00163號	衛署健食字	暢酵順保健醱酵粉	2009/11/20	泳富康國際有限公司	核可	總乳酸菌	胃腸功能改善	經動物實驗證實，有助於增加腸內益生菌。		腸胃敏感易腹瀉者，請洽詢醫師建議使用	
衛署健食字第A00168號	衛署健食字	藍波健康錠	2009/11/17	大家優藻生物科技股份有限公司	核可	藻藍素	免疫調節功能	免疫調節功能: 「本產品經動物實驗結果證實： 1.有助於促進吞噬細胞活性。  2.有助於促進自然殺手細胞活性。」			
衛署健食字第A00170號	衛署健食字	清唐速膠囊	2009/12/8	美樂佛國際行銷有限公司	核可	1. Monacolin K2. Quercetin	調節血糖功能	經動物實驗證實，本產品有助於降低空腹血糖值。			
衛署健食字第A00175號	衛署健食字	中化養生雞精	2010/3/9	運陞生化科技有限公司	核可	人參皂苷Rb1(Ginsenoside Rb1);甘草甜素(Glycyrrhizin)	免疫調節功能	本產品經動物實驗證實(1)有助於促進自然殺手細胞活性。(2)有助於調節T細胞細胞激素之分泌。	支鏈有機酸尿症（例如楓糖尿症）患者應避免食用。	1.本品一經開封請立即食用。2.請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00177號	衛署健食字	御茶園每朝健康烏龍綠	2010/4/16	維他露食品股份有限公司	核可	兒茶素(catechins);菊苣纖維(inulin)	調節血脂功能	經動物實驗結果證實：有助於降低血中總膽固醇。	每日飲用請勿超過2瓶		
衛署健食規字第000007號	衛署健食規字	特級紅麴膠囊	2009/12/29	中天生物科技股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	警語：(1)患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2)是否適用於膽固醇之控制，應先徵詢醫師。(3)本產品不應替代藥品使用。	注意事項：(1)請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食字第A00153號	衛署健食字	LS99機能優酪乳	2009/8/20	光泉牧場股份有限公司	核可	總乳酸菌;Lactobacillus salivarius subsp. Salicinius	輔助調整過敏體質功能	經動物實驗結果證實：有助於降低血清中特異性IgE抗體之生成。		8. 攝取量及其應注意事項： 8.1冷藏7℃保存，離冷藏時間請勿超過半小時，開封後應儘速 飲用完畢  8.2欲達調節過敏反應，每日之建議攝取量應達400毫升以上。 8.3請洽詢醫師或營養師有關食用本品之意見，均衡的飲食 及適當的運動為身體健康的基礎。 8.4本產品含砂糖，請注意熱量攝取。	
衛署健食字第A00162號	衛署健食字	雙效活靈芝滋補液	2009/10/2	佳格食品股份有限公司	核可	靈芝粗多醣	免疫調節功能,延緩衰老功能	(一)免疫調節功能經動物實驗結果證實：(1)有助於促進吞噬細胞活性。(2)有助於促進自然殺手細胞活性。(二)延緩衰老功能(1)有助於降低血清中過氧化物之含量。(2)經易老化動物模式的實驗結果顯示，有助於延緩老化。	(1)有過敏體質或自體免疫疾病者，請洽詢醫師意見小心使用。(2)請依建議攝取量食用，多食無益。	充分的睡眠、均衡的飲食及適當的運動為身體健康的基礎。	
衛署健食字第A00167號	衛署健食字	綠藻+乳酸菌錠	2009/9/22	味丹生物科技股份有限公司	核可	芽孢乳酸菌(Bacillus coagulans)	胃腸功能改善	經動物實驗結果證實：有助於增加腸內益生菌。			
衛署健食字第A00178號	衛署健食字	養樂多300活菌發酵乳	2009/12/31	養樂多股份有限公司	核可	Lactobacillus casei Shirota	胃腸功能改善	(1)有助於增加腸內益生菌。(2)有助於減少腸內害菌(Clostridium perfringens)。(3)有助於改善腸內細菌菌相。			
衛署健食字第A00179號	衛署健食字	綠恩綠茶萃取錠	2010/2/26	綠恩生醫科技股份有限公司	核可	以總兒茶素作為品管指標成份 (總兒茶素以EGCG、EGC、EC、GC與Gallic acid合計)	免疫調節功能	經動物實驗結果證實(1)有助於促進自然殺手細胞活性。(2)有助於促進吞噬細胞活性。(3)有助於促進免疫細胞增生能力。			
衛署健食字第A00180號	衛署健食字	e脂100膠囊	2010/3/31	彥臣生技藥品股份有限公司	核可	HMG-CoA還原酵素抑制劑-Monacolin K ; 總兒茶素	調節血脂功能	經動物實驗證實：(1)有助於降低血中總膽固醇。(2)有助於降低血中低密度脂蛋白膽固醇。(3)有助於降低血中三酸甘油酯。	1.患有嚴重疾病、感染症、肝病或經外科手術等情況，請勿食用。2.是否適用於膽固醇之控制，應先諮詢醫師。3.本品&#63847;應代替藥品使用。4.懷孕及授乳期間，請勿食用。		
衛署健食字第A00169號	衛署健食字	優護奶粉	2010/6/4	佳格食品股份有限公司	核可	總乳酸菌、比菲德氏菌	胃腸功能改善	(1)有助於增加腸內益菌。(2)有助於減少腸內害菌。(3)有助於改善腸內細菌菌相。	一歲以下的嬰兒不得食用。		
衛署健食字第A00051號	衛署健食字	加特福GT&F奶粉	2004/12/3	加特福生物科技股份有限公司	核可	三價鉻	調節血糖功能	對禁食血糖值偏高者，有助於降低禁食血糖值	1.本產品並非治療及矯正疾病的藥品。 2.糖尿病病患仍須就醫治療。 3.每日乙包，多食無益。 4.對牛乳過敏者或未滿十八歲者不建議使用。	乳糖不耐者請遵循醫事人員建議使用。	
衛署健食字第A00184號	衛署健食字	桂格健康三益菌奶粉	2010/8/4	佳格食品股份有限公司	核可	總乳酸菌,比菲德氏菌	胃腸功能改善	(1)有助於增加腸內益菌。(2)有助於減少腸內害菌。(3)有助於改善腸內細菌菌相。(4)幫助腸道運動。	警語：有乳糖不耐症者，食用前請先洽詢醫師或營養師意見。	注意事項：請洽詢醫師或營養師有關食用本品之意見；                    均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00182號	衛署健食字	樟芝王菌絲體膠囊	2010/6/18	葡萄王生技股份有限公司	核可	腺苷(Adenosine); 芝麻素(Sesamin); Antrosterol; γ-胺基丁酸(GABA)	護肝功能（針對化學性肝損傷）,輔助調節血壓功能	(一)護肝功能：根據動物實驗結果，對四氯化碳誘發之大鼠肝損傷，有助於降低血清中AST (GOT) 和ALT (GPT)值。(二)調節血壓功能：有助於調降收縮壓。	小孩及孕婦請洽詢醫師或營養師有關食用本品之意見。	請洽詢醫師或營養師有關食用本品之意見，均衡的飲食及適當之運動為身體健康之基礎。	
衛署健食字第A00183號	衛署健食字	活綠美綠藻片	2010/6/8	光璧企業股份有限公司	核可	品管指標成分：次亞麻油酸	調節血脂功能	本產品經動物實驗證實：(1)有助於降低血中三酸甘油酯。(2)有助於降低血中總膽固醇。(3)有助於降低血中低密度脂蛋白膽固醇。		注意事項：（1）本品一經開罐請於二個月內食完，以保持新鮮&#64001;並放置於陰涼地方避免日光直射。（2）請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00181號	衛署健食字	統一陽光無加糖高纖豆漿	2010/6/4	統一企業股份有限公司	核可	黃豆蛋白質;菊苣纖維	調節血脂功能	(1)有助於降低血中總膽固醇。(2)有助於增加血中高密度脂蛋白膽固醇。(3)有助於減少發生心血管疾病的危險因子。」本產品之功效宣稱乃依統一陽光低糖高纖豆漿產品之實驗結果作為依據。	痛風及腎臟病人請洽詢醫師或營養師有關食用本品之意見	注意事項:均衡的飲食及適當的運動為身體健康之基礎;本品含有菊苣纖維，飲用後會促進腸道蠕動，若有脹氣不適者請停止飲用。	
衛署健食規字第000008號	衛署健食規字	三多健康魚油軟膠囊	2010/7/21	三多士股份有限公司	核可	Omega-3 acids (EPA+DHA)	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。	正在服用抗凝血劑者，例如：阿斯匹靈⋯等凝血功能不全者及嬰幼兒、孕婦或糖尿病患者，食用前請先徵詢醫師意見。	注意事項： (1) 食用前應徵詢醫師、藥師或營養師有關食用本品之意見；均衡 的飲食及適當的運動為身體健康之基礎。 (2) 本產品不能治療矯正任何疾病，有病者仍需就醫。 (3) 多食或過量無益。	
衛署健食規字第000009號	衛署健食規字	伊仕媚健康黃金魚油	2010/8/19	伊仕媚股份有限公司	核可	Omega-3 acids (EPA+DHA)	魚油（規格標準）-調節血脂功能	本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認。	正在服用抗凝血劑者，例如:阿斯匹靈…等凝血功能不全者及嬰幼兒、孕婦或糖尿病患者，食用前請先徵詢醫師意見。	注意事項:(1)食用前應徵詢醫師、藥師或營養師有關食用本品之意見；均衡的   飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食規字第000010號	衛署健食規字	雅芳康采紅麴膠囊	2010/10/27	台灣雅芳股份有限公司	核可	Monacolin K	紅麴（規格標準）-調節血脂功能	本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認。	(1)患有嚴重疾病、感染症、肝病或經外科手術等情況者，請勿食用。(2)是否適用於膽固醇之控制，應先徵詢醫師。(3)本產品不應替代藥品使用。	注意事項(1)請徵詢醫師、藥師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。(2)本產品不能治療矯正任何疾病，有病者仍需就醫。(3)多食或過量無益。	
衛署健食字第A00174號	衛署健食字	守護成長奶	2010/10/18	佳格食品股份有限公司	核可	β-葡聚醣	免疫調節功能	經動物實驗結果證實：有助於促進自然殺手細胞活性。		請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
衛署健食字第A00190號	衛署健食字	利得牛樟芝固態培養菌絲體膠囊	2010/11/19	台灣利得生物科技股份有限公司	核可	可能總三萜（Possible Triterpenoids） 腺苷(Adenosine)	免疫調節功能	本產品經動物試驗結果顯示:(1)有助於促進免疫細胞增生能力。(2)有助於促進吞噬細胞活性  。(3)有助於促進自然殺手細胞活性。	1.請依建議劑量食用，勿食用過量。2.有過敏體質或自免疫疾病者，請洽詢醫師意見小心使用 。	1.請洽詢醫師或營養師有關食用本品之意見；均衡的飲食及適當的運動為身體健康之基礎。2.為維持產品品質，開封後請於三個月內食用完畢。	
衛署健食字第A00185號	衛署健食字	桂格養生燕麥麵	2010/11/11	佳格食品股份有限公司	核可	β-聚葡萄醣	調節血脂功能	(1)有助於降低血中總膽固醇。(2)有助於降低血中低密度脂蛋白膽固醇。		【注意事項】：請洽詢醫師或營養師有關食用本產品之意見；均衡的飲食及適當的運動為身體健康之基礎。	
