衛署醫器輸字第003553號	EACH ML CONTAINS:	ALKYL IMIDAZOLINE DICARBOXYLATE	1.0	1.0000000000	MG	
衛署醫器輸字第003553號	EACH ML CONTAINS:	ALKYL CARBOXYLIC ACID AMINE	(CONDENSATE) 0.5		MG	
衛署醫器輸字第003553號	EACH ML CONTAINS:	SODIUM HYDROXIDE	(SOL'N) PH8.0		Q.S.	
衛署醫器輸字第003553號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第003553號	EACH ML CONTAINS:	POLYOXYALKYLENE DIMETHYLPOLYSILOXANE	0.1	0.1000000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	POLYOXYETHYLENE STEARYL ETHER	3.24	3.2400000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	POLYOXYL STEARATE	0.91	0.9100000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	POLYOXYTETRAFLUOROETHYLENE	3.89	3.8900000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	SORBIC ACID	1	1.0000000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	5	5.0000000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	SODIUM CHLORIDE	7.3	7.3000000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	POTASSIUM CHLORIDE	1.7	1.7000000000	MG	
衛署醫器輸字第003628號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第003629號	EACH ML CONTAINS:	POLYQUAT	0.01	0.0100000000	MG	
衛署醫器輸字第003629號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1.0	1.0000000000	MG	
衛署醫器輸字第003629號	EACH ML CONTAINS:	SODIUM CHLORIDE	7.0	7.0000000000	MG	
衛署醫器輸字第003629號	EACH ML CONTAINS:	BORIC ACID	3.5	3.5000000000	MG	
衛署醫器輸字第003629號	EACH ML CONTAINS:	SODIUM BORATE DECAHYDRATE (BORAX)	1.1	1.1000000000	MG	
衛署醫器輸字第003629號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第003655號	EACH ML CONTAINS:	CHLORHEXIDINE GLUCONATE	0.05	0.0500000000	MG	
衛署醫器輸字第003655號	EACH ML CONTAINS:	SODIUM CHLORIDE	7.0	7.0000000000	MG	
衛署醫器輸字第003655號	EACH ML CONTAINS:	BORIC ACID	4.25	4.2500000000	MG	
衛署醫器輸字第003655號	EACH ML CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.01	0.0100000000	MG	
衛署醫器輸字第003655號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1.0	1.0000000000	MG	
衛署醫器輸字第003655號	EACH ML CONTAINS:	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.5	0.5000000000	MG	
衛署醫器輸字第003655號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第003656號	EACH ML CONTAINS:	SODIUM PHOSPHATE TRIBASIC	(DRY) 6.65		MG	
衛署醫器輸字第003656號	EACH ML CONTAINS:	SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE)	0.175	0.1750000000	MG	
衛署醫器輸字第003656號	EACH ML CONTAINS:	SODIUM CHLORIDE	4.58	4.5800000000	MG	
衛署醫器輸字第003656號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	2.0	2.0000000000	MG	
衛署醫器輸字第003656號	EACH ML CONTAINS:	HYDROXYETHYL CELLULOSE	8.0	8.0000000000	MG	
衛署醫器輸字第003656號	EACH ML CONTAINS:	POLYVINYL ALCOHOL	7.5	7.5000000000	MG	
衛署醫器輸字第003656號	EACH ML CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.04	0.0400000000	MG	
衛署醫器輸字第003656號	EACH ML CONTAINS:	TYLOXAPOL (SUPERINONE)	2.0	2.0000000000	MG	
衛署醫器輸字第003676號	EACH MG/ML CONTAINS:	SORBIC ACID	1.00	1.0000000000	MG	
衛署醫器輸字第003676號	EACH MG/ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.25	0.2500000000	MG	
衛署醫器輸字第003676號	EACH MG/ML CONTAINS:	BORIC ACID	6.00	6.0000000000	MG	
衛署醫器輸字第003676號	EACH MG/ML CONTAINS:	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	2.87	2.8700000000	MG	
衛署醫器輸字第003676號	EACH MG/ML CONTAINS:	SODIUM CHLORIDE	4.20	4.2000000000	MG	
衛署醫器輸字第003676號	EACH MG/ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第003693號	MG/ML	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.023	0.0230000000	MG/ML	
衛署醫器輸字第003693號	MG/ML	ALKYL TRIETHANOL AMMONIUM CHLORIDE	0.33	0.3300000000	MG/ML	
衛署醫器輸字第003693號	MG/ML	PROPYLENE GLYCOL (EQ TO 1,2-DIHYDROXYPROPANE)(EQ TO 1,2-PROPANEDIOL)	15	15.0000000000	%(V/V	
衛署醫器輸字第003693號	MG/ML	HYDRON POLYMER	0.40	0.4000000000	MG/ML	
衛署醫器輸字第003693號	MG/ML	HYDROCHLORIC ACID	(5N) 0.6		%(V/V	
衛署醫器輸字第003693號	MG/ML	SODIUM PHOSPHATE DIBASIC ANHYDROUS (EQ TO DISODIUM HYDROGEN PHOSPHATE ANHYDROUS)(EQ TO DIBASIC SODIUM PHOSPHATE ANHYDROUS)(DISODIUM PHOSPHATE ANHYDROUS)	2.0	2.0000000000	MG/ML	
衛署醫器輸字第003693號	MG/ML	POLYSORBATE 80(TWEEN 80)(SORBIMACROGOL OLEATE300	2.0	2.0000000000	MG/ML	
衛署醫器輸字第003693號	MG/ML	SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE)	2.04	2.0400000000	MG/ML	
衛署醫器輸字第003693號	MG/ML	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第003713號	EACH PIECE CONTAINS:	MEDICINAL COTTON	1.5	1.5000000000	GM	
衛署醫器輸字第003713號	EACH PIECE CONTAINS:	CHLORHEXIDINE GLUCONATE	(0.002GM) 0.01		ML	
衛署醫器輸字第003713號	EACH PIECE CONTAINS:	WATER DISTILLED (EQ TO DISTILLED WATER)	9.99	9.9900000000	ML	
衛署醫器輸字第004274號		WAX (YELLOW WAX)	(MISMO) 30		%(W/W	
衛署醫器輸字第004274號		BEESWAX WHITE (WHITE WAX) (CERA ALBA)	60	60.0000000000	%(W/W	
衛署醫器輸字第004274號		ISOPROPYL PALMITATE	10	10.0000000000	%(W/W	
衛署醫器輸字第004370號	EACH ML CONTAINS:	OCTYLPHENOXY (OXYETHYLENE) 9 ETHANOL	0.0125	0.0125000000	MG	
衛署醫器輸字第004370號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004370號	EACH ML CONTAINS:	OCTYLPHENOXY (OXYETHYLENE) 40 ETHANOL	0.0357	0.0357000000	MG	
衛署醫器輸字第004370號	EACH ML CONTAINS:	SODIUM CHLORIDE	3.0	3.0000000000	MG	
衛署醫器輸字第004370號	EACH ML CONTAINS:	POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE)	1.0	1.0000000000	MG	
衛署醫器輸字第004370號	EACH ML CONTAINS:	BORIC ACID	12.0	12.0000000000	MG	
衛署醫器輸字第004370號	EACH ML CONTAINS:	CHLORHEXIDINE GLUCONATE	0.05	0.0500000000	MG	
衛署醫器輸字第004370號	EACH ML CONTAINS:	SODIUM HYDROXIDE	(SOL'N PH 7.0)		Q.S.	
衛署醫器輸字第004370號	EACH ML CONTAINS:	HYDROCHLORIC ACID	(SOL'N PH 7.0)		Q.S.	
衛署醫器輸字第004370號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1.0	1.0000000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	CHLORHEXIDINE DL-GLUCONATE	0.05	0.0500000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	SODIUM HYDROXIDE	(TO ADJUST PH)			
衛署醫器輸字第004402號	EACH ML CONTAINS:	HYDROCHLORIC ACID	(TO ADJUST PH)			
衛署醫器輸字第004402號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004402號	EACH ML CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.02	0.0200000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.1	0.1000000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	PROPYLENE GLYCOL (EQ TO 1,2-DIHYDROXYPROPANE)(EQ TO 1,2-PROPANEDIOL)	0.012	0.0120000000	ML	
衛署醫器輸字第004402號	EACH ML CONTAINS:	SODIUM CHLORIDE	3.07	3.0700000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE)	3	3.0000000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	BORIC ACID	1	1.0000000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	POLYVINYL ALCOHOL	0.5	0.5000000000	MG	
衛署醫器輸字第004402號	EACH ML CONTAINS:	POLYSORBATE 80(TWEEN 80)(SORBIMACROGOL OLEATE300	0.5	0.5000000000	MG	
衛署醫器輸字第004478號	EACH ML CONTAINS:	CHLORHEXIDINE GLUCONATE	0.025	0.0250000000	MG	
衛署醫器輸字第004478號	EACH ML CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.025	0.0250000000	MG	
衛署醫器輸字第004478號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1.28	1.2800000000	MG	
衛署醫器輸字第004478號	EACH ML CONTAINS:	SODIUM PHOSPHATE DIBASIC (eq to DISOD. HYDROGEN PHOSPHATE) (eq to DISODIUM PHOSPHATE)	8.00	8.0000000000	MG	
衛署醫器輸字第004478號	EACH ML CONTAINS:	POTASSIUM CHLORIDE	3.50	3.5000000000	MG	
衛署醫器輸字第004478號	EACH ML CONTAINS:	SODIUM CHLORIDE	4.34	4.3400000000	MG	
衛署醫器輸字第004478號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004517號	EACH ML CONTAINS:	BORIC ACID	10.5	10.5000000000	MG	
衛署醫器輸字第004517號	EACH ML CONTAINS:	SODIUM CHLORIDE	3.0	3.0000000000	MG	
衛署醫器輸字第004517號	EACH ML CONTAINS:	OCTYLPHENOXY (OXYETHYLENE) ETHANOL	(70% W/W) 14.285		MG	
衛署醫器輸字第004517號	EACH ML CONTAINS:	HYDROXYETHYL CELLULOSE			Q.S.	
衛署醫器輸字第004517號	EACH ML CONTAINS:	SODIUM HYDROXIDE	(PH 8.0-8.5)		Q.S.	
衛署醫器輸字第004517號	EACH ML CONTAINS:	HYDROCHLORIC ACID	(PH 8.0-8.5)		Q.S.	
衛署醫器輸字第004517號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	2.0	2.0000000000	MG	
衛署醫器輸字第004517號	EACH ML CONTAINS:	POTASSIUM SORBATE	1.3	1.3000000000	MG	
衛署醫器輸字第004517號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004518號	EACH ML CONTAINS:	SODIUM CHLORIDE	4.3	4.3000000000	MG	
衛署醫器輸字第004518號	EACH ML CONTAINS:	BORIC ACID	8.0	8.0000000000	MG	
衛署醫器輸字第004518號	EACH ML CONTAINS:	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.54	0.5400000000	MG	
衛署醫器輸字第004518號	EACH ML CONTAINS:	SODIUM HYDROXIDE	(PH 7.0-7.3)		Q.S.	
衛署醫器輸字第004518號	EACH ML CONTAINS:	HYDROCHLORIC ACID	(PH 7.0-7.3)		Q.S.	
衛署醫器輸字第004518號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.25	0.2500000000	MG	
衛署醫器輸字第004518號	EACH ML CONTAINS:	POTASSIUM SORBATE	1.3	1.3000000000	MG	
衛署醫器輸字第004518號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	PLEX 6612-F	33	33.0000000000	GM	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	PLEX 6613-F	64	64.0000000000	GM	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	BENZOYL PEROXIDE HYDROUS	(75%) 0.42		GM	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	ZIRCONIUM OXIDE (ZIRCONIUM DIOXIDE)	5.94	5.9400000000	GM	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	EACH SOLVENT CONTAINS	20	20.0000000000	ML	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	METHYLMETHACRYLATE	180424	180424.0000000000	GM	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	HYDROQUINONE	60PPM			
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	N,N-DIETHYL-META-TOLUAMIDE (DEET)	0.376	0.3760000000	GM	
衛署醫器輸字第004582號	EACH PACK (40GM) OF POWDER CONTAINS:	CHLOROPHYLL	0.4	0.4000000000	MG	
衛署醫器輸字第004616號	EACH ML CONTAINS:	POLYOXYETHYLENE POLYPROPYLENE GLYCOL	5	5.0000000000	MG	
衛署醫器輸字第004616號	EACH ML CONTAINS:	TROMETHAMINE ( EQ TO TROMETAMOL)( EQ TO TROMETHAMOL)	200	200.0000000000	MG	
衛署醫器輸字第004616號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	20	20.0000000000	MG	
衛署醫器輸字第004616號	EACH ML CONTAINS:	HYDROXYETHYL CELLULOSE	3.1	3.1000000000	MG	
衛署醫器輸字第004616號	EACH ML CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.04	0.0400000000	MG	
衛署醫器輸字第004616號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004617號	EACH ML CONTAINS:	HYDROXYETHYL CELLULOSE	3	3.0000000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	CHLORHEXIDINE GLUCONATE	0.03	0.0300000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.02	0.0200000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	SODIUM HYDROXIDE	(SOL'N 40% PH7)		Q.S.	
衛署醫器輸字第004617號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004617號	EACH ML CONTAINS:	SODIUM CHLORIDE	3.5	3.5000000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.2	0.2000000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE)	0.736	0.7360000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	SODIUM PHOSPHATE DIBASIC ANHYDROUS (EQ TO DISODIUM HYDROGEN PHOSPHATE ANHYDROUS)(EQ TO DIBASIC SODIUM PHOSPHATE ANHYDROUS)(DISODIUM PHOSPHATE ANHYDROUS)	1.136	1.1360000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE)	5	5.0000000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	POLYVINYL ALCOHOL	5	5.0000000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	PROPYLENE GLYCOL (EQ TO 1,2-DIHYDROXYPROPANE)(EQ TO 1,2-PROPANEDIOL)	9.7	9.7000000000	MG	
衛署醫器輸字第004617號	EACH ML CONTAINS:	OCTYLPHENOXY (OXYETHYLENE) ETHANOL	0.25	0.2500000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	CHLORHEXIDINE GLUCONATE	0.025	0.0250000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.025	0.0250000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	1.28	1.2800000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	SODIUM PHOSPHATE DIBASIC (eq to DISOD. HYDROGEN PHOSPHATE) (eq to DISODIUM PHOSPHATE)	8	8.0000000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	POTASSIUM CHLORIDE	3.50	3.5000000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	SODIUM CHLORIDE	5.50	5.5000000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE)	20	20.0000000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	NONOXYNOL	0.20	0.2000000000	MG	
衛署醫器輸字第004704號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004729號	EACH ML CONTAINS:	SODIUM CHLORIDE	4.20	4.2000000000	MG	
衛署醫器輸字第004729號	EACH ML CONTAINS:	SORBIC ACID	1.00	1.0000000000	MG	
衛署醫器輸字第004729號	EACH ML CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.25	0.2500000000	MG	
衛署醫器輸字第004729號	EACH ML CONTAINS:	BORIC ACID	6.00	6.0000000000	MG	
衛署醫器輸字第004729號	EACH ML CONTAINS:	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	2.87	2.8700000000	MG	
衛署醫器輸字第004729號	EACH ML CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004730號	EACH ML (100% W/V) CONTAINS:	SODIUM CHLORIDE	0.35	0.3500000000	%(W/V	
衛署醫器輸字第004730號	EACH ML (100% W/V) CONTAINS:	SORBIC ACID	0.25	0.2500000000	%(W/V	
衛署醫器輸字第004730號	EACH ML (100% W/V) CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.5	0.5000000000	%(W/V	
衛署醫器輸字第004730號	EACH ML (100% W/V) CONTAINS:	HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSEHYDROMELLOSE)(HPMC)	0.3	0.3000000000	%(W/V	
衛署醫器輸字第004730號	EACH ML (100% W/V) CONTAINS:	SODIUM BORATE (SODIUM BIBORATESODIUM TETRABORATE	0.65	0.6500000000	%(W/V	
衛署醫器輸字第004730號	EACH ML (100% W/V) CONTAINS:	POLOXAMINE	(1107) 2.5		%(W/V	
衛署醫器輸字第004730號	EACH ML (100% W/V) CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004803號	1G SOLUTION CONTAINS:	HYDROGEN PEROXIDE	30%(0.6%W/W)20.0		MG	
衛署醫器輸字第004803號	1G SOLUTION CONTAINS:	SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE)	1.0	1.0000000000	MG	
衛署醫器輸字第004803號	1G SOLUTION CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	0.5	0.5000000000	MG	
衛署醫器輸字第004803號	1G SOLUTION CONTAINS:	SODIUM CHLORIDE	8.0	8.0000000000	MG	
衛署醫器輸字第004803號	1G SOLUTION CONTAINS:	PHOSPHORIC ACID	(APPROX)0.9		MG	
衛署醫器輸字第004803號	1G SOLUTION CONTAINS:	WATER PURIFIED ( EQ TO AQUEOUS PURIFIED OR PURIFIED WATER )			Q.S.	
衛署醫器輸字第004804號	EACH SOLUTION (1G) CONTAINS:	CATALASE	130	130.0000000000	IU (I	
衛署醫器輸字第004804號	EACH SOLUTION (1G) CONTAINS:	HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSEHYDROMELLOSE)(HPMC)	0.5	0.5000000000	MG	
衛署醫器輸字第004804號	EACH SOLUTION (1G) CONTAINS:	SODIUM PHOSPHATE MONOBASIC (EQ TO MONOSODIUM PHOSPHATE)(EQ TO SODIUM DIHYDROGEN PHOSPHATE)	0.5	0.5000000000	MG	
衛署醫器輸字第004804號	EACH SOLUTION (1G) CONTAINS:	SODIUM PHOSPHATE DIBASIC ANHYDROUS (EQ TO DISODIUM HYDROGEN PHOSPHATE ANHYDROUS)(EQ TO DIBASIC SODIUM PHOSPHATE ANHYDROUS)(DISODIUM PHOSPHATE ANHYDROUS)	2.5	2.5000000000	MG	
衛署醫器輸字第004804號	EACH SOLUTION (1G) CONTAINS:	SODIUM CHLORIDE	7.5	7.5000000000	MG	
衛署醫器輸字第004804號	EACH SOLUTION (1G) CONTAINS:	WATER FOR INJECTION			Q.S.	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	POLYISOBUTYLENE	33.8	33.8000000000	%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	POLYURETHANE	(FOAM) 6.8		%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	CARMELLOSE SODIUM (CMC SOD.)(CELLULOSE GUM SOD.)	16.7	16.7000000000	%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	GELATIN	16.3	16.3000000000	%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	PECTIN	13.9	13.9000000000	%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	PICCOLYTE S-155 (TERPENE RESINE)	3.14	3.1400000000	%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	LIQUID PARAFFIN (EQ TO LIQUID PETROLATUM)( EQ TO MINERAL OIL)	1.9	1.9000000000	%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	BUTYLATED HYDROXYTOLUENE (BHT)	0.08	0.0800000000	%	
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	HEPTANE	(NEGLIGIBLE)			
衛署醫器輸字第004806號	EACH DRESSING CONTAINS:	SILICON RELEASE PAPER	7.8	7.8000000000	%	
衛署醫器輸字第004807號	EACH 1ML CL-66 CONTAINS:	SODIUM CHLORIDE	7.00	7.0000000000	MG	
衛署醫器輸字第004807號	EACH 1ML CL-66 CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	(DAB 7) 1.00		MG	
衛署醫器輸字第004807號	EACH 1ML CL-66 CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.04	0.0400000000	MG	
衛署醫器輸字第004807號	EACH 1ML CL-66 CONTAINS:	ALUMINUM OXIDE (ALUMINA)	23.00	23.0000000000	MG	
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	SODIUM CHLORIDE	7.50	7.5000000000	MG	
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	SODIUM PHOSPHATE DIBASIC DODECAHYDRATE (EQ TO DISODIUM PHOSPHATE DODECAHYDRATE)	7.00	7.0000000000	MG	
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	SODIUM PHOSPHATE MONOBASIC DIHYDRATE	(DAB7) 0.30		MG	
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	EDETATE DISODIUM (EQ TO DISODIUM EDETATE)( EQ TO E.D.T.A. DISODIUM) (EQ TO EDTA -2NA)	(DAB7) 1.00		MG	
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	POLYMER BASE	*12.50		MG	
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	HYDROXYETHYL CELLULOSE	*			
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	POLYVINYL ALCOHOL	*		Q.S.	
衛署醫器輸字第004808號	EACH ML CL-22 CONTAINS:	THIMEROSAL (EQ TO SODIUM ETHYLMERCURITHIOSALICYLATE)	0.04	0.0400000000	MG	
衛署醫器輸字第004809號	EACH ML CONTAINS:	CHLORHEXIDINE GLUCONATE	0.05	0.0500000000	MG	
衛署醫器輸字第004809號	EACH ML CONTAINS:	SODIUM CHLORIDE	7.0	7.0000000000	MG	
衛署醫器輸字第004809號	EACH ML CONTAINS:	BORIC ACID	4.25	4.2500000000	MG	
