核備函字號,類別,中文名稱,英文名稱,同一配方品牌,發證日期,有效日期,申請商名稱,申請商電話,申請商地址,劑型,包裝規格,成分,產地,簽審文件編號
"0980408948","嬰兒配方食品","優生A+ L.F.全護系列無乳糖配方","ENFALAC A+ LACTOFREE CARE","","2010-03-16","2020-03-16","美強生營養品股份有限公司","02-81725888","台北市松山區健康路156號5樓","粉劑","400.00000公克;900.00000公克","CORN SYRUP SOLIDS;MILK PROTEIN ISOLATE;PALM OLEIN OIL;SOY OIL;COCONUT OIL;HIGH OLEIC SUNFLOWER OIL;CALCIUM PHOSPHATE;SODIUM CITRATE;LECITHIN (BLEACHED);POTASSIUM CHLORIDE;ARA AND DHA;POTASSIUM CITRATE;MAGNESIUM PHOSPHATE;CALCIUM CARBONATE;SODIUM ASCORBATE;CHOLINE CHLORIDE;L-CARNITINE;ASCORBYL PALMITATE;POTASSIUM IODINE;INOSITOL;TAURINE;TOCOPHERYL ACETATE,DL-ALPHA;VITAMIN K1;VITAMIN A;NIACINAMIDE;VITAMIN D3;CALCIUM PANTOTHENATE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;VITAMIN B12;FOLIC ACID;BIOTIN;ZINC SULFATE;CUPRIC SULFATE;MANGANESE SULFATE;SODIUM MOLYBDATE;CHROMIC CHLORIDE;SODIUM SELENITE;FERROUS SULFATE;ASCORBIC ACID","荷蘭","DHD09804089487"
"1056059257","特殊醫療用途嬰兒配方食品","心美力早產兒專用配方奶水 30 大卡","SIMILAC SPECIAL CARE 30","","2017-07-23","2022-07-23","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","液劑","59.00000毫升","INGREDIENT WATER;NONFAT DRY MILK;CORN SYRUP SOLIDS;MEDIUM CHAIN TRIGLYCERIDES OIL;SOY OIL;WHEY PROTEIN CONCENTRATE;COCONUT OIL;LACTOSE;HIGH OLEIC SUNFLOWER OIL;POTASSIUM HYDROXIDE;ULTRA MICRONIZED TRICALCIUM PHOSPHATE;M-INOSITOL;TAURINE;ZINC SULFATE;CALCIUM PANTOTHENATE;NIACINAMIDE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;SODIUM SELENITE;BIOTIN;CYANOCOBALAMIN;DEXTROSE (DILUENT);ASCORBIC ACID;SODIUM CITRATE;SOY LECITHIN;MONOGLYCERIDES;CALCIUM CARBONATE;ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;CHOLINE BITARTRATE;CMP;GMP 2Na;UMP 2Na;AMP;MALTODEXTRIN (DILUENT);DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);MAGNESIUM CHLORIDE;CARRAGEENAN;FERROUS SULFATE;POTASSIUM CHLORIDE;DL-ALPHA TOCOPHERYL ACETATE;VITAMIN K1 (PHYLLOQUINONE);VITAMIN D3 (CHOLECALCIFEROL);HIGH OLEIC SAFFLOWER OIL;CHOLINE CHLORIDE;L-CARNITINE;VITAMIN A PALMITATE;DILUENT (CORN OIL);POTASSIUM CITRATE;COPPER SULFATE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;MANGANESE SULFATE","美國","DHD0A560592573"
"1015050235","嬰兒配方食品","S-26 金保兒樂水解蛋白嬰兒配方奶粉","S-26 COMFORT GOLD","","2013-03-22","2018-03-22","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克;900.00000公克","LACTOSE;PARTIALLY HYDROLYZED WHEY PROTEIN;CORN SYRUP SOLIDS;MALTODEXTRIN BP;HIGH 2 PALMITIC VEGETABLE OIL;SOYBEAN OIL;SUNFLOWER OIL;OLEIC SUNFLOWER OIL;COCONUT OIL;POTASSIUM PHOSPHATE, MONOBASIC;CALCIUM CITRATE;CALCIUM HYDROXIDE;SOYBEAN LECITHIN;CALCIUM CHLORIDE;MAGNESIUM CHLORIDE;POTASSIUM CHLORIDE;L-TYROSINE;ASCORBIC ACID;SODIUM CITRATE;CHOLINE CHLORIDE;ARASCO (ARACHIDONIC ACID SINGLE CELL OIL);L-HISTIDINE;POTASSIUM BICARBONATE;MAGNESIUM PHOSPHATE DIBASIC;SODIUM CHLORIDE;DHASCO (DOCOSAHEXAENOIC ACID SINGLE CELL OIL);TAURINE;INOSITOL;FERROUS SULFATE;ZINC SULFATE;CYTIDINE 5’-MONOPHOSPHATE;L-CARNITINE;DL ALPHA TOCOPHEROL 100%(VIT E);DISODIUM URIDINE-5-MONOPHOSPHATE;NICOTINAMIDE;ADENOSINE 5’-MONOPHOSPHATE;CALCIUM PANTOTHENATE;DL-ALPHA-TOCOPHEROL ACETATE;DISODIUM INOSINE-5-MONOPHOSPHATE;L-ASCORBYL PALMITATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;VITAMIN A PALMITATE;COPPER SULFATE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;HIGH OLEIC SAFFLOWER OIL;CHOLECALCIFEROL;BETA CAROTENE POWDER;MARIGOLD FLOWER LUTEIN EXTRACT;POTASSIUM IODIDE;FOLIC ACID;MANGANESE SULFATE;VITAMIN K (PHYTONADIONE);SODIUM SELENITE;D-BIOTIN","愛爾蘭","DHD0A150502350"
"1005022159","特殊醫療用途嬰兒配方食品","哺力美高度水解蛋白配方奶粉","PREGESTIMIL EXTENSIVELY HYDROLYZED PROTEIN FORMULA POWDER","","2012-09-21","2022-09-21","美強生營養品股份有限公司","02-81725888","台北市松山區健康路156號5樓","粉劑","400.00000公克","CORN SYRUP SOLIDS;MCT OIL;SOYBEAN OIL;STARCH, CORN MODIFIED;HIGH OLEIC SUNFLOWER OIL;CALCIUM PHOSPHATE, DIBASIC;CALCIUM CITRATE;ARA AND DHA;POTASSIUM CITRATE;POTASSIUM CHLORIDE;SODIUM ASCORBATE;CHOLINE CHLORIDE;SODIUM CITRATE;MAGNESIUM OXIDE;L-CARNITINE;SODIUM IODIDE;PROTEIN HYDROLYSATE;L-TYROSINE;L-CYSTINE;L-TRYPTOPHAN;INOSITOL;DL ALPHA TOCOPHEROL 100%(VIT E);TAURINE;VITAMIN A BEADLETS, 250A CWS OR CWS/F;NIACINAMIDE;VITAMIN K1, DRY;CALCIUM PANTOTHENATE;BIOTIN;VITAMIN D (CHOLECALCIFEROL);VITAMIN B12 0.1%CWS;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;FERROUS SULFATE,HEPTAHYDRATE;ASCORBIC ACID;ZINC SULFATE MONOHYDRATE;CUPRIC SULFATE, POWDER;MANGANESE SULFATE,MONOHYDRATE;SODIUM MOLYBDATE DIHYDRATE;CHROMIC CHLORIDE;SODIUM SELENITE","荷蘭","DHD0A050221593"
"1046047967","特殊醫療用途嬰兒配方食品","S-26金愛兒樂-PDF(早產兒出院後專用)","S-26 SMA PDF GOLD PRE-TERM INFANT FORMULA","","2016-01-29","2021-01-29","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克","REDUCED MINERALS WHEY POWDER;NON-FAT MILK POWDER;CORN SYRUP SOLIDS;HIGH OLEIC SUNFLOWER OIL;COCONUT OIL;SOYBEAN OIL;PALM OIL;LACTOSE;WHEY PROTEIN CONCENTRATE(ENRICH IN ALPHA-LACTALBUMIN);MEDIUM CHAIN TRIGLYCERIDES;SOY LECITHIN;SODIUM CITRATE,DIHYDRATE;INOSITOL;CALCIUM CARBONATE;SODIUM PHOSPHATE, MONOBASIC;CALCIUM CHLORIDE, DIHYDRATE;CALCIUM HYDROXIDE;ASCORBIC ACID;SODIUM CHLORIDE;ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;MAGNESIUM CHLORIDE;POTASSIUM BICARBONATE;CITRIC ACID, ANHYDROUS;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);POTASSIUM CITRATE MONOHYDRATE;FERROUS SULFATE,HEPTAHYDRATE;TAURINE;CHOLINE CHLORIDE;ZINC SULPHATE HEPTAHYDRATE;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);L-CARNITINE;CMP;NICOTINAMIDE;MIXED TOCOPHEROL CONCENTRATE (ANTIOXIDANT);DISODIUM URIDINE-5-MONOPHOSPHATE;AMP;DISODIUM INOSINE-5-MONOPHOSPHATE;ASCORBYL PALMITATE;CALCIUM PANTOTHENATE;DISODIUM GUANOSINE-5-MONOPHOSPHATE;COPPER SULFATE, PENTAHYDRATE;VITAMIN A PALMITATE;THIAMINE HYDROCHLORIDE (VIT B1);VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B2 (RIBOFLAVIN);FOLIC ACID;MANGANESE SULPHATE MONOHYDRATE;POTASSIUM IODIDE;VITAMIN K1 ( PHYTONADIONE );SODIUM SELENITE;D-BIOTIN;VITAMIN B12 (CYANOCOBALAMIN)","愛爾蘭","DHD0A460479675"
"1056030344","嬰兒配方食品","雀巢能恩無乳糖嬰兒配方奶粉","NESTLE NAN LACTOSE FREE FORMULA","","2016-12-26","2021-12-26","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克","GLUCOSE SYRUP;PALM OLEIN OIL;WHEY PROTEIN;LOW ERUCIC RAPESEED OIL;COCONUT OIL;CASEIN;MALTODEXTRIN;SUNFLOWER OIL;CALCIUM CITRATE;SOY LECITHIN;WATER;CITRIC ACID;POTASSIUM CHLORIDE;MAGNESIUM CHLORIDE HEXAHYDRATE;POTASSIUM HYDROXIDE;SODIUM PHOSPHATE, MONOBASIC;CALCIUM PHOSPHATE (TRIBASIC);POTASSIUM PHOSPHATE, MONOBASIC;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;VITAMIN C (SODIUM ASCORBATE);CHOLINE BITARTRATE;INOSITOL;SODIUM HYDROXIDE;TAURINE;FERROUS SULFATE;NUCLEOTIDE;CMP;UMP 2Na;AMP;GMP 2Na;ZINC SULFATE;L-CARNITINE;L-ASCORBYL PALMITATE (ANTIOXIDANT);VIT B3(NICOTINAMIDE);VITAMIN B5 (CALCIUM PANTOTHENATE);VITAMIN E (DL-ALPHA-TOCOPHERYL ACETATE);COPPER SULFATE;MIXED TOCOPHEROL CONCENTRATE (ANTIOXIDANT);VITAMIN B1 (THIAMINE MONONITRATE);VITAMIN A ACETATE;VITAMIN B2 (RIBOFLAVIN);VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);MANGANESE SULFATE;POTASSIUM IODINE;CALCIUM HYDROXIDE;FOLIC ACID;VITAMIN K1 (PHYLLOQUINONE);D-BIOTIN;VITAMIN D3 (CHOLECALCIFEROL);SODIUM SELENATE;VITAMIN B12 (CYANOCOBALAMIN)","荷蘭","DHD0A560303447"
"1005016438","嬰兒配方食品","心美力 High Q Plus 添加鐵質嬰兒配方食品","SIMILAC WITH HIGH Q PLUS","","2011-10-03","2021-10-03","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","400.00000公克;900.00000公克","FLUID SKIM MILK;LACTOSE;HIGH OLEIC SUNFLOWER OIL;SOY OIL;COCONUT OIL;GALACTO-OLIGOSACCHARIDES;WHEY PROTEIN CONCENTRATE;WHEY PROTEIN HYDROLYSATE;POTASSIUM CITRATE;ARACHIDONIC ACID;CALCIUM CARBONATE;CHOLINE BITARTRATE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE MONOPHOSPHATE;DISODIUM URIDINE MONOPHOSPHATE;ADENOSINE MONOPHOSPHATE;MALTODEXTRIN;POTASSIUM HYDROXIDE;LECITHIN, PCR NEGATIVE, IP;DOCOSAHEXANOIC ACID;ASCORBIC ACID;VITAMIN / TRACE MINERAL PREMIX;TAURINE;MYO-INOSITOL;FERROUS SULFATE, DRIED;ZINC SULFATE MONOHYDRATE;NIACINAMIDE;D-CALCIUM PANTOTHENATE;COPPER SULFATE;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;MANGANESE SULFATE;FOLIC ACID;D-BIOTIN;SODIUM SELENATE;CYANOCOBALAMIN;DEXTROSE ANHYDROUS;MAGNESIUM CHLORIDE;SODIUM CHLORIDE;LUTEIN;BETA CAROTENE 30%;VEGETABLE OIL CONCENTRATE;CALCIUM CHLORIDE;FERROUS SULFATE;D-ALPHA-TOCOPHEROL ACETATE;VIT A (PALMITATE 250.000 IU/G);VITAMIN K1;VITAMIN D3;VEGETABLE OIL CONCENTRATE;L-TRYPTOPHAN;ASCORBYL PALMITATE;MIXED TOCOPHEROL;VEGETABLE OIL CONCENTRATE;L-CARNITINE;POTASSIUM IODIDE","愛爾蘭","DHD0A050164385"
"0990038335","嬰兒配方食品","亞培經典黃豆蛋白基質SP嬰兒配方食品(保護新升級)","BRIGHT CHOICE SP","","2011-03-29","2021-03-29","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","850.00000公克","DEIONIZED CORN SYRUP LIQUID, DE 25-33/42 BAUME;SOY PROTEIN ISOLATE;HIGH OLEIC SUNFLOWER OIL;SUCROSE;COCONUT OIL;SOY OIL;FRUCTO-OLIGOSACCHARIDE (FOS) POWDER;TRICALCIUM PHOSPHATE;POTASSIUM CITRATE;LECITHIN, PCR NEGATIVE, IP;DEXTROSE;INOSITOL;TAURINE;FERROUS SULFATE, DRIED;ZINC SULFATE;L-CARNITINE TARTRATE;NIACINAMIDE;D-CALCIUM PANTOTHENATE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;CUPRIC SULFATE;PYRIDOXINE HYDROCHLORIDE;POTASSIUM IODIDE;FOLIC ACID;BIOTIN;SODIUM SELENITE;CYANOCOBALAMIN;SODIUM CHLORIDE;ARACHIDONIC ACID;POTASSIUM CHLORIDE;L-METHIONINE;DOCOSAHEXANOIC ACID;ASCORBIC ACID;MAGNESIUM CHLORIDE;CHOLINE CHLORIDE;ASCORBYL PALMITATE;L-TRYPTOPHAN;POTASSIUM HYDROXIDE (PROCESSING AI;DILUENT (CORN OR SUNFLOWER OIL);D-ALPHA-TOCOPHEROL ACETATE;VIT A (PALMITATE 250.000 IU/G);PHYLLOQUINONE;VITAMIN D3;MIXED TOCOPHEROL;SOY OIL;SAFFLOWER OIL;LUFFA FRUIT POWDER;DILUENT (CORN OIL);BETA CAROTENE 30%","荷蘭","DHD09900383359"
"1056036353","嬰兒配方食品","S-26金愛兒樂-LF（無乳糖配方）","S-26 SMA-LF GOLD NEW","","2016-11-09","2021-11-09","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克","DRIED GLUCOSE SYRUP;REFINED PALM OIL;WHEY PROTEIN CONCENTRATE;SOYBEAN OIL;MILK PROTEIN ISOLATE;HIGH OLEIC SUNFLOWER OIL;COCONUT OIL;POTASSIUM CHLORIDE;SODIUM PHOSPHATE, MONOBASIC;POTASSIUM PHOSPHATE, DIBASIC;SOY LECITHIN;POTASSIUM BICARBONATE;CALCIUM CARBONATE;CALCIUM PHOSPHATE DIBASIC ( ANHYDROUS );SODIUM CITRATE;MAGNESIUM PHOSPHATE DIBASIC;ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;CALCIUM CHLORIDE;CALCIUM CITRATE;CALCIUM HYDROXIDE;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);INOSITOL;CHOLINE CHLORIDE;VITAMIN C ( ASCORBIC ACID );MAGNESIUM CARBONATE;TAURINE;POTASSIUM HYDROXIDE;FERROUS SULFATE;NUCLEOTIDE;CMP;UMP 2Na;AMP;IMP 2Na;GMP 2Na;ZINC SULFATE;L-CARNITINE;SUNFLOWER OIL;MIXED TOCOPHEROLS CONCENTRATE;VITAMIN E (DL-ALPHA-TOCOPHERYL ACETATE);NICOTINAMIDE;CALCIUM D PANTOTHENATE;L-ASCORBYL PALMITATE;RIBOFLAVIN(B2);COPPER SULFATE;VITAMIN A PALMITATE;THIAMINE HYDROCHLORIDE (VIT B1);EXTRACT OF MARIGOLDS (CONTAIN LUTEIN);BETA CAROTENE;CITRIC ACID;PYRIDOXIN HYDROCHLORIDE (VIT B6);VITAMIN D3 (CHOLECALCIFEROL);FOLIC ACID;MANGANESE SULFATE;POTASSIUM IODIDE;VITAMIN K1 (PHYLLOQUINONE);D-BIOTIN;SODIUM SELENITE;VITAMIN B12 (CYANOCOBALAMIN)","愛爾蘭","DHD0A560363536"
"1046055293","嬰兒配方食品","諾優貝金版初生嬰兒配方奶粉","NUTRILON INFANT FORMULA","","2016-04-09","2021-04-09","裕利股份有限公司","02-25700064","台北市松山區南京東路4段126號10樓、10樓之1至之3","粉劑","900.00000公克","DEMINERALIZED WHEY;PALM OIL;RAPESEED OIL;COCONUT OIL;SUNFLOWER OIL;LACTOSE;SKIMMED MILK;GALACTO-OLIGOSACCHARIDES;WHEY PROTEIN CONCENTRATE;FRUCTOOLIGOSACCHARIDES;CALCIUM CARBONATE;FISH OIL;POTASSIUM CHLORIDE;ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;POTASSIUM CITRATE;L-ASCORBIC ACID;MAGNESIUM CHLORIDE;CHOLINE CHLORIDE;EMULSIFIER(SOY LECITHIN);TAURINE;SODIUM ASCORBATE;SODIUM CITRATE;CALCIUM PHOSPHATE;FERROUS SULPHATE;DL α-TOCOPHERYL ACETATE;ZINC SULPHATE;CYTIDINE 5’-MONOPHOSPHATE;INOSITOL;URIDINE 5’-MONOPHOSPHATE,DISODIUM SALT;ADENOSINE 5’-MONOPHOSPHATE;IMP;NICOTINAMIDE;L-TRYPTOPHAN;GMP;D-CALCIUM PANTOTHENATE;FOLIC ACID;CUPRIC SULPHATE;RETINYL PALMITATE;DL-ALPHA-TOCOPHEROL;D-BIOTIN;CYANOCOBALAMIN;THIAMINE HYDROCHLORIDE (VIT B1);CHOLECALCIFEROL;VIT B6 PYRIDOXINE HYDROCHLORIDE;MANGANESE SULPHATE;POTASSIUM IODIDE;SODIUM SELENITE;VITAMIN K1 (PHYLLOQUINONE);L-CARNITINE;VITAMIN B2 (RIBOFLAVIN)","愛爾蘭","DHD0A460552939"
"1046053633","較大嬰兒配方輔助食品","諾優貝金版較大嬰兒配方奶粉","NUTRILON FOLLOW ON FORMULA","","2016-04-15","2021-04-15","裕利股份有限公司","02-25700064","台北市松山區南京東路4段126號10樓、10樓之1至之3","粉劑","900.00000公克","SKIMMED MILK;LACTOSE;PALM OIL;RAPESEED OIL;COCONUT OIL;SUNFLOWER OIL;WHEY PROTEIN CONCENTRATE;GALACTO-OLIGOSACCHARIDES;MALTODEXTRIN;FRUCTOOLIGOSACCHARIDES;CALCIUM CARBONATE;FISH OIL;ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;POTASSIUM CITRATE;CALCIUM CHLORIDE;CHOLINE CHLORIDE;L-ASCORBIC ACID;SODIUM ASCORBATE;TAURINE;EMULSIFIER(SOY LECITHIN);FERROUS SULPHATE;CALCIUM PHOSPHATE;MAGNESIUM CHLORIDE;INOSITOL;DL α-TOCOPHERYL ACETATE;ZINC SULPHATE;L-TRYPTOPHAN;CYTIDINE 5’-MONOPHOSPHATE;URIDINE 5’-MONOPHOSPHATE,DISODIUM SALT;ADENOSINE 5’-MONOPHOSPHATE;IMP;NICOTINAMIDE;L-CARNITINE;D-CALCIUM PANTOTHENATE;GUANOSINE-5’-MONOPHOSPHATE;FOLIC ACID;CUPRIC SULPHATE;RETINYL PALMITATE;DL-ALPHA-TOCOPHEROL;D-BIOTIN;VITAMIN B1 (THIAMINE HYDROCHLORIDE);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN);VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);VITAMIN B2 (RIBOFLAVIN);MANGANESE SULPHATE;POTASSIUM IODIDE;VITAMIN K1 (PHYLLOQUINONE);SODIUM SELENITE","荷蘭","DHD0A460536331"
"1056031609","嬰兒配方食品","HERBI賀比金配方嬰兒奶粉","HERBI GOLD INFANT FORMULA","BABYMIK佑爾康貝親SUPER+嬰兒配方奶粉(部授食字第1046059565)","2017-02-15","2022-02-15","啄木鳥國際事業股份有限公司","05-3744888","台北市松山區八德路4段211號2樓","粉劑","400.00000公克;900.00000公克","DEMINERALIZED WHEY POWDER;PALM OIL;COCONUT OIL;SOY OIL;RAPESEED OIL;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;LACTOSE;SKIMMED MILK;GLUCOSE SYRUP;WHEY PROTEIN CONCENTRATE;SOYA LECITHIN;TAURINE;NUCLEOTIDE;CMP;UMP 2Na;AMP;IMP 2Na;GMP 2Na;MIXED TOCOPHEROL CONCENTRATE (ANTIOXIDANT);ANTIOXIDANT ASCORBYL PALMITATE;L-CARNITINE;VITAMIN A (RETINYL ACETATE);THIAMINE HYDROCHLORIDE (VIT B1);VIT B2 RIBOFLAVIN;CALCIUM D PANTOTHENATE;VIT B6 PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;VITAMIN B12 (CYANOCOBALAMIN);VITAMIN C ( ASCORBIC ACID );VITAMIN D3 (CHOLECALCIFEROL);VIT E(DL-α-TOCOPHERYL ACETATE);D-BIOTIN;VITAMIN K1 (PHYLLOQUINONE);NIACINAMIDE;CHOLINE BITARTRATE;INOSITOL;CALCIUM CITRATE;POTASSIUM CHLORIDE;TRISODIUM CITRATE;MAGNESIUM SULFATE;TRICALCIUM PHOSPHATE;CALCIUM CARBONATE;POTASSIUM HYDROXIDE;DISODIUM PHOSPHATE;FERROUS SULFATE;ZINC SULFATE;POTASSIUM IODIDE;SODIUM SELENITE;COPPER SULFATE;MANGANESE SULFATE","法國","DHD0A560316094"
"1056031610","較大嬰兒配方輔助食品","HERBI賀比金配方較大嬰兒奶粉","HERBI GOLD FOLLOW-UP INFANT FORMULA","BABYMIK佑爾康貝親SUPER+較大嬰兒奶粉(部授食字第號1046059566)","2017-02-15","2022-02-15","啄木鳥國際事業股份有限公司","05-3744888","台北市松山區八德路4段211號2樓","粉劑","400.00000公克;900.00000公克","SKIMMED MILK;COCONUT OIL;SOY OIL;HIGH OLEIC SUNFLOWER OIL;ARACHIDONIC ACID (ARA) FROM MORTIERELLA ALPINA;DOCOSAHEXAENOIC ACID (DHA) (FROM C.cohnii OIL);GLUCOSE SYRUP;LACTOSE;WHEY PROTEIN CONCENTRATE;LECITHIN SOY;TAURINE;NUCLEOTIDE;CMP;UMP 2Na;AMP;IMP 2Na;GMP 2Na;MIXED TOCOPHEROL CONCENTRATE (ANTIOXIDANT);ANTIOXIDANT ASCORBYL PALMITATE;L-CARNITINE;VIT A (RETINYL ACETATE);VITAMIN B1 (THIAMINE HYDROCHLORIDE);VITAMIN B2 (RIBOFLAVIN);CALCIUM D PANTOTHENATE;PYRIDOXIN HYDROCHLORIDE (VIT B6);FOLIC ACID;VITAMIN B12 (CYANOCOBALAMIN);VITAMIN C ( ASCORBIC ACID );VITAMIN D3 (CHOLECALCIFEROL);VIT E(DL-α-TOCOPHERYL ACETATE);D-BIOTIN;VITAMIN K1 (PHYLLOQUINONE);NIACINAMIDE;CHOLINE BITARTRATE;INOSITOL;TRICALCIUM PHOSPHATE;CALCIUM CARBONATE;DIPOTASSIUM PHOSPHATE;MAGNESIUM SULFATE;TRISODIUM CITRATE;FERROUS SULFATE;ZINC SULFATE;DISODIUM PHOSPHATE;POTASSIUM IODIDE;SODIUM SELENITE;COPPER SULFATE;MANGANESE SULFATE","法國","DHD0A560316100"
"1026009142","嬰兒配方食品","優生A+ 全護系列親舒消化部分水解蛋白配方奶粉","ENFAMIL A+ GENTLE CARE PARTIALLY HYDROLYZED PROTEIN FORMULA","","2014-07-08","2019-07-08","美強生營養品股份有限公司","02-81725888","台北市松山區健康路156號5樓","粉劑","400.00000公克;900.00000公克","CORN SYRUP SOLIDS;MILK PROTEIN HYDROLYSATE;PALM OLEIN OIL;SOYBEAN OIL;COCONUT OIL;HIGH OLEIC SUNFLOWER OIL;LECITHIN;FUNGAL-ALGAL OIL BLEND;CALCIUM CARBONATE;POTASSIUM CHLORIDE;CHOLINE CHLORIDE;SODIUM ASCORBATE;MAGNESIUM CHLORIDE;L-CARNITINE;SODIUM CITRATE;ASCORBYL PALMITATE;SODIUM IODIDE;TAURINE;DI-ALPHA-TOCOPHERYL ACETATE(VITAMIN E ,50%);INOSITOL;VITAMIN A BEADLETS;NIACINAMIDE;VITAMIN K1 ( PHYTONADIONE );VITAMIN D3 (CHOLECALCIFEROL);CALCIUM PANTOTHENATE;BIOTIN;RIBOFLAVIN;VITAMIN B12, 0.1%;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;FOLIC ACID;TRICALCIUM PHOSPHATE;ZINC SULFATE;SODIUM SELENITE;CUPRIC SULFATE;MANGANESE SULFATE;FERROUS SULFATE;ASCORBIC ACID;POTASSIUM HYDROXIDE","荷蘭","DHD0A260091429"
"0990035262","嬰兒配方食品","亞培經典嬰兒奶粉1(升級配方)","BRIGHTCHOICE 1","","2011-04-26","2021-04-26","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","850.00000公克","FLUID SKIM MILK;LACTOSE;HIGH OLEIC SUNFLOWER OIL;SOY OIL;COCONUT OIL;GALACTOOLIGOSACCHARIDE;WHEY PROTEIN CONCENTRATE (65% PROTEIN);WHEY PROTEIN HYDROLYSATE;POTASSIUM CITRATE;ARACHIDONIC ACID;NUCLEOTIDE/CHOLINE PREMIX;CHOLINE BITARTRATE;CYTIDINE 5’-MONOPHOSPHATE;DISODIUM GUANOSINE 5’-MONOPHOSPHATE;DISODIUM URIDINE 5’-MONOPHOSPHATE;ADENOSINE 5’-MONOPHOSPHATE;MALTODEXTRIN (DILUENT);POTASSIUM HYDROXIDE;CALCIUM CARBONATE;LECITHIN;DHA(DOCOSAHEXAENOIC ACID);ASCORBIC ACID;WATER SOLUBLE VITAMIN/TRACE MINERAL PREMIX;TAURINE;MYO-INOSITOL;FERROUS SULFATE;ZINC SULFATE MONOHYDRATE;NIACINAMIDE;D-CALCIUM PANTOTHENATE;COPPER SULFATE;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;MANGANESE SULFATE;FOLIC ACID;D-BIOTIN;SODIUM SELENATE;CYANOCOBALAMIN;DILUENT DEXTROSE ANHYDROUS;MAGNESIUM CHLORIDE;MIXED CAROTENOID;LUTEIN;BETA CAROTENE;VEGETABLE OIL (PREMIX DILUENT);SODIUM CHLORIDE;CALCIUM CHLORIDE;VITAMIN A, D RRR-E, K PREMIX;D-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;VITAMIN K1;VITAMIN D3;VEGETABLE OIL (PREMIX DILUENT);L-TRYPTOPHAN;L-ASCORBYL PALMITATE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;MIXED TOCOPHEROLS;VEGETABLE OIL (PREMIX DILUENT);FERROUS SULFATE;L-CARNITINE;POTASSIUM IODIDE;RIBOFLAVIN;D-ALPHA TOCOPHERYL ACETATE;TRICALCIUM PHOSPHATE;CITRIC ACID;WATER","愛爾蘭","DHD09900352620"
